,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Governance Property [article],"Alexander, Gregory S. (Cited 1330 times)","University of Pennsylvania Law Review, Vol. 160, Issue 7 (June 2012), pp. 1853-1888",34,na,16," Jurisprudence, Property"
0,Application and Avoidance of Foreign Law in the Law of Conflicts [article],"Alexander, Gregory S. (Cited 1330 times)","Northwestern University Law Review , Vol. 70, Issue 4 , pp. 602-638",34,1,10," Courts, Proof, States, Foreign Law, Pleading and Proof Of, Internet"
0,Alternative Models of Ante-Mortem Probate and Procedural Due Process Limitations on Succession [article],"Alexander, Gregory S. (Cited 1330 times); Pearson, Albert M. (Cited 67 times)","Michigan Law Review, Vol. 78, Issue 1 (November 1979), pp. 89-122",31,na,2," Due Process, Probate, Probate Law, Estate Planning"
0,Property as a Fundamental Constitutional Right - The German Example [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Review, Vol. 88, Issue 3 (March 2003), pp. 733-778",30,na,21," Constitutional Law, Property, Interest, Land Use, Land Use Planning"
0,The Complex Core of Property [comments],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Review, Vol. 94, Issue 4 (May 2009), pp. 1063-1072",29,3,40," Property, Property Law, Obligations, Ownership, Sociological Jurisprudence"
0,Pluralism and Property [article],"Alexander, Gregory S. (Cited 1330 times)","Fordham Law Review, Vol. 80, Issue 3 (December 2011), pp. 1017-1052",28,na,16," Property, Politics"
0,"The Transformation of Trusts as a Legal Category, 1800-1914 [article]","Alexander, Gregory S. (Cited 1330 times)","Law and History Review, Vol. 5, Issue 2 (1987), pp. 303-350",24,na,15," Trusts, Death, Agriculture Law"
0,Trust Protectors: Who Will Watch the Watchmen [comments],"Alexander, Gregory S. (Cited 1330 times)","Cardozo Law Review, Vol. 27, Issue 6 (April 2006), pp. 2807-2812",22,1,45," Agency, Costs, Estates, Comparative Law, Professional Ethics"
0,Property as Propriety [comments],"Alexander, Gregory S. (Cited 1330 times)","Nebraska Law Review, Vol. 77, Issue 4 (1998), pp. 667-702",21,na,13," Property, Privacy"
0,Property's Ends: The Publicness of Private Law Values [article],"Alexander, Gregory S. (Cited 1330 times)","Iowa Law Review, Vol. 99, Issue 3 (March 2014), pp. 1257-1296",20,na,25," Jurisprudence, Law and Society, Property, Ownership, Right of Property, Obligations, Sociological Jurisprudence"
0,The Concept of Function and the Basis of Regulatory Interests under Functional Choice-of-Law Theory: The Significance of Benefit and the Insignificance of Intention [article],"Alexander, Gregory S. (Cited 1330 times)","Virginia Law Review, Vol. 65, Issue 6 (October 1979), pp. 1063-1092",20,na,4, Choice of Law
0,Comparing the Two Legal Realisms - American and Scandinavian [article],"Alexander, Gregory S. (Cited 1330 times)","American Journal of Comparative Law, Vol. 50, Issue 1 (Winter 2002), pp. 131-174",17,na,18," Jurisprudence, Judges"
0,Pensions and Passivity [article],"Alexander, Gregory S. (Cited 1330 times)","Law and Contemporary Problems, Vol. 56, Issue 1 (Winter 1993), pp. 111-140",17,na,2," Pensions, Retirement, Environment, Property, Real Estate, Superfund"
0,The Conservatorship Model: A Modification [article],"Alexander, Gregory S. (Cited 1330 times)","Michigan Law Review, Vol. 77, Issue 1 (November 1978), pp. 86-94",14,na,na," Probate, Estates, Legislation"
0,Forty Years of Codification of Estates and Trusts Law: Lessons for the Next Generation [comments],"Fellows, Mary Louise (Cited 803 times); Alexander, Gregory S. (Cited 1330 times)","Georgia Law Review, Vol. 40, Issue 4 (Summer 2006), pp. 1049-1086",14,1,10," Estates, Estates and Trusts, Trusts, Legislation, States"
0,Ademption and the Domain of Formality in Wills Law [article],"Alexander, Gregory S. (Cited 1330 times)","Albany Law Review, Vol. 55, Issue 4 (1992), pp. 1067-1090",13,2,3," Estates, Legislation, Probate Law, Jurisprudence"
0,Ten Years of Takings [article],"Alexander, Gregory S. (Cited 1330 times)","Journal of Legal Education, Vol. 46, Issue 4 (December 1996), pp. 586-595",12,na,1," Takings, Constitutional Law"
0,History As Ideology in the Basic Property Course [article],"Alexander, Gregory S. (Cited 1330 times)","Journal of Legal Education , Vol. 36, Issue 3 (1986), pp. 381-389",12,na,5," History, Property, Estate Planning, Rule Against Perpetuities"
0,The New Marriage Contract and the Limits of Private Ordering [comments],"Alexander, Gregory S. (Cited 1330 times)","Indiana Law Journal, Vol. 73, Issue 2 (Spring 1998), pp. 503-510",11,na,4," Marriage, States, Contracts, Divorce, No-Fault, No-Fault Divorce"
0,Interpreting Legal Constructivism [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Review , Vol. 71, Issue 1 , pp. 249-260",9,na,7," Sex, Jurisprudence, International Law"
0,Ownership and Obligations: The Human Flourishing Theory of Property [comments],"Alexander, Gregory S. (Cited 1330 times)","Hong Kong Law Journal, Vol. 43, Issue 2 (2013), pp. 451-462",8,na,22," Obligations, Ownership, Property, Sociological Jurisprudence, Property Law, Labor, Natural Law"
0,Eminent Domain and Secondary Rent-Seeking [article],"Alexander, Gregory S. (Cited 1330 times)","New York University Journal of Law & Liberty, Vol. 1, Number 3 (2005), pp. 958-966",4,na,5," Eminent Domain, Rent, Constitutional Law, Government, Property, States, Theft, Compensation, Franchise Relocation, Just Compensation"
0,Talking about Difference: Meanings and Metaphors of Individuality [article],"Alexander, Gregory S. (Cited 1330 times)","Cardozo Law Review, Vol. 11, Issues 5-6 (July/Aug. 1990), pp. 1355-1376",4,na,4," Restorative Justice, Public Law, Philosophy, Research"
0,Five Easy Pieces: Recurrent Themes in American Property Law [article],"Alexander, Gregory S. (Cited 1330 times)","University of Hawai'i Law Review, Vol. 38, Issue 1 (Winter 2015), pp. 1-34",4,na,8," Property, Property Law, Comparative Law, Jurisprudence"
0,Intergenerational Communities [article],"Alexander, Gregory S. (Cited 1330 times)","Law & Ethics of Human Rights, Vol. 8, Issue 1 (2014), pp. 21-57",3,na,4," Obligations, Ownership, Property, Sociological Jurisprudence, Property Law, Ethics"
0,The Complexities of Land Reparations [article],"Alexander, Gregory S. (Cited 1330 times)","Law & Social Inquiry, Vol. 39, Issue 4 (Fall 2014), pp. 874-901",2,na,3," Land Use Planning, Remedies, Politics, Legal History, Slavery"
0,Playing with Fire [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Review, Vol. 87, Issue 2 (January 2002), pp. 449-451",2,na,4," States, Politics, Statutory Interpretation, Democracy, History"
0,Objects of Art; Objects of Property [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Journal of Law and Public Policy, Vol. 26, Issue 3 (Spring 2017), pp. 461-468",2,na,26," Property, Law and Society, Contracts"
0,Civic Property [article],"Alexander, Gregory S. (Cited 1330 times)","Social & Legal Studies, Vol. 6, Issue 2 (1997), pp. 217-234",2,na,2," Property, Democracy, Social Networks"
0,Demythologizing Property and the Illusion of Rules: A Response to Two Friendly Critics [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Review, Vol. 92, Number 6 (September 2007), pp. 1275-[ii]",1,na,2," Constitutional Law, Property, Jurisprudence, Law and Society, Ownership"
0,Michelman as Doctrinalist [article],"Alexander, Gregory S. (Cited 1330 times)","William and Mary Bill of Rights Journal , Vol. 15, Issue 2 (December 2006), pp. 371-376",1,na,1," Economics, Property, Takings, Takings Clause, Democracy, Law and Society"
0,The Sporting Life: Democratic Culture and the Historical Origins of the Scottish Right to Roam [article],"Alexander, Gregory S. (Cited 1330 times)","University of Illinois Law Review, Vol. 2016, Issue 2 (2016), pp. 321-370",1,na,19," Comparative Law, Land Use, Legal History, Legislation, History, Police"
0,"Of Buildings, Statues, Art, and Sperm: The Right to Destroy and the Duty to Preserve [article]","Alexander, Gregory S. (Cited 1330 times)","Cornell Journal of Law and Public Policy, Vol. 27, Issue 3 (Spring 2018), pp. 619-660",na,na,20," Government, Land Use, Law and Society, Property"
0,Do Lawyers Need a New Language [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Forum, Vol. 13, Issue 2 (October 1986), pp. 55-58",na,na,na," Covenants, Property, Real Property, Money, Property Law, Rule Against Perpetuities, Land Use, Restrictive Covenants, Zoning"
0,A Fourth Way: Economic Transformation in the Post-Communist World [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Forum, Vol. 20, Issue 1 (July 1993), pp. 3-8",na,na,na," Comparative Law, International Law, International Trade, Commercial Law, Labor Law"
0,Constitutional Law: Do Constitutional Property Clauses Matter [article],"Alexander, Gregory S. (Cited 1330 times)","Cornell Law Forum, Vol. 33, Issue 3 (Spring/Summer 2007), pp. 4-10",na,na,1," Constitutional Law, Property, Intellectual Property"
0,Commentary on Presentations of Prof. Roberta S. Karmel &(and) Prof. James A. Fanto [comments],"Alexander, Gregory S. (Cited 1330 times)","Brooklyn Law Review, Vol. 64, Issue 3 (1998), pp. 1111-1114",na,na,na," Employees, Investment, Retirement, Age, Age Discrimination, Discrimination, Elder Law"
0,Can Human Flourishing Be Liberal [article],"Alexander, Gregory S. (Cited 1330 times)","Canadian Journal of Law and Jurisprudence, Vol. 32, Issue 1 (February 2019), pp. 235-248",na,na,na," Ownership, Property, Sociological Jurisprudence, Jurisprudence, Politics"
0,The Publicness of Private Land Use Controls [article],"Alexander, Gregory S. (Cited 1330 times)","Edinburgh Law Review, Vol. 3, Issue 2 (May 1999), pp. 176-190",na,na,4," Land Use, Contracts, Deeds"
