,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"Killing the Non-Willing: Atkins, the Volitionally Incapacitated and the Death Penalty [article]","Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","South Carolina Law Review, Vol. 55, Issue 1 (Fall 2003), pp. 93-144",16,na,4," Criminal Law and Procedure, Capital Punishment, Mentally Disabled, Psychiatry and Psychology, Retardation"
0,Gideon Exceptionalism [article],"Blume, John H. (Cited 907 times); Johnson, Sheryl Lynn (Cited 14 times)","Yale Law Journal, Vol. 122, Issue 8 (June 2013), pp. 2126-2149",14,4,26," Legal History, Legal Profession, Plea Bargaining, Right to Counsel, Criminal Law and Procedure, States, Supreme Court of the United States"
0,The Fourth Circuit's Double-Edged Sword: Eviscerating the Right to Present Mitigating Evidence and Beheading the Right to the Assistance of Counsel [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","Maryland Law Review, Vol. 58, Issue 4 (1999), pp. 1480-1509",12,na,4," Evidence, Psychiatry and Psychology, Criminal Law and Procedure"
0,Death by Default: State Procedural Default Doctrine in Capital Cases [article],"Blume, John H. (Cited 907 times); Wilkins, Pamela A. (Cited 63 times)","South Carolina Law Review, Vol. 50, Issue 1 (Fall 1998), pp. 1-54",12,na,2," Capital Punishment, Criminal Law and Procedure, Criminal Procedure, Courts, Law and Society"
0,"An Introduction to Post-Conviction Remedies, Practice and Procedure in South Carolina [comments]","Blume, John H. (Cited 907 times)","South Carolina Law Review, Vol. 45, Issue 2 (Winter 1994), pp. 235-268",11,4,5," Law Enforcement and Corrections, Criminal Law and Procedure"
0,When Lightning Strikes Back: South Carolina's Return to the Unconstitutional Standardless Capital Sentencing Regime of the Pre-Furman Era [article],"Blume, John H. (Cited 907 times); Johnson, Sheri L. (Cited 38 times); Paavola, Emily C. (Cited 68 times)","Charleston Law Review , Vol. 4, Issue 3 (Spring 2010), pp. 479-536",11,na,4," Criminal Law and Procedure, Juveniles, Sexuality and the Law, Capital Punishment, Crimes, Drug Trafficking, Espionage, Kidnapping, Rape"
0,"Reliability Matters: Reassociating Bagley Materiality, Strickland Prejudice, and Cumulative Harmless Error [article]","Blume, John H. (Cited 907 times); Seeds, Christopher (Cited 125 times)","Journal of Criminal Law & Criminology, Vol. 95, Issue 4 (Summer 2005), pp. 1153-1194",11,na,10," Judges, Psychiatry and Psychology, Criminal Law and Procedure, Sentencing and Punishment"
0,A Tale of Two (And Possibly Three) Atkins: Intellectual Disability and Capital Punishment Twelve Years after the Supreme Court's Creation of a Categorical Bar [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Marcus, Paul (Cited 713 times); Paavola, Emily (Cited 11 times)","William & Mary Bill of Rights Journal, Vol. 23, Issue 2 (December 2014), pp. 393-414",10,na,32," Capital Punishment, Criminal Law and Procedure, Mentally Disabled, Retardation, Fourteenth Amendment, Law Enforcement and Corrections, Psychiatry and Psychology"
0,"Don't Take His Eye, Don't Take His Tooth, and Don't Cast the First Stone: Limiting Religious Arguments in Capital Cases [article]","Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","William & Mary Bill of Rights Journal, Vol. 9, Issue 1 (December 2000), pp. 61-104",8,na,3," Criminal Law and Procedure, Practice and Procedure, Religion"
0,Racial Discrimination in the State's Use of Peremptory Challenges: The Application of the United States Supreme Court's Decision in Batson v. Kentucky in South Carolina [article],"Blume, John H. (Cited 907 times)","South Carolina Law Review, Vol. 40, Issue 2 (Winter 1989), pp. 299-338",8,na,na," Civil Rights, Criminal Law and Procedure, Courts, Practice and Procedure"
0,Unholy Parallels between McCleskey v. Kemp and Plessy v. Ferguson: Why McCleskey (Still) Matters [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","Ohio State Journal of Criminal Law, Vol. 10, Issue 1 (Fall 2012), pp. 37-64",6,na,15, Criminal Law and Procedure
0,Crime Labs and Prison Guards: A Comment on Melendez-Diaz and Its Potential Impact on Capital Sentencing Proceedings [article],"Blume, John H. (Cited 907 times); Paavola, Emily C. (Cited 68 times)","Charleston Law Review , Vol. 3, Issue 2 (Winter 2009), pp. 205-230",5,na,2," Evidence, Criminal Law and Procedure, Medical Jurisprudence"
0,A Reintroduction: Survival Skills for Post-Conviction Practice in South Carolina [article],"Blume, John H. (Cited 907 times); Paavola, Emily C. (Cited 68 times)","Charleston Law Review , Vol. 4, Issue 2 (Winter 2010), pp. 223-330",5,1,4," Law Enforcement and Corrections, Criminal Law and Procedure, Sentencing"
0,"Forty Years of Death: The Past, Present, and Future of the Death Penalty in South Carolina (Still Arbitrary after All These Years) [article]","Blume, John H. (Cited 907 times); Vann, Lindsey S. (Cited 16 times)","Duke Journal of Constitutional Law & Public Policy, Vol. 11, pp. 183-254",5,na,26," Criminal Law and Procedure, Capital Punishment, Murder, Prisoners"
0,The Dance of Death or (Almost) No One Here Gets out Alive: The Fourth Circuit's Capital Punishment Jurisprudence [article],"Blume, John H. (Cited 907 times)","South Carolina Law Review, Vol. 61, Issue 3 (Spring 2010), pp. 465-534",5,na,3," Capital Punishment, Death, Fourteenth Amendment, Jurisprudence, Punishment, Habeas Corpus, Rule of Law"
0,Racial Epithets in the Criminal Process [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Wilson, Patrick M. (Cited 6 times)","Michigan State Law Review, Vol. 2011, Issue 3 (2011), pp. 755-792",4,na,3," Evidence, Prisoners, Child Pornography, Pornography, Possession, Constitutional Law, First Amendment, Interest, Minors"
0,"Convicting Lennie: Mental Retardation, Wrongful Convictions, and the Right to a Fair Trial [article]","Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Millor, Susan E. (Cited 4 times)","New York Law School Law Review, Vol. 56, Issue 3 (2011-2012), pp. 943-968",4,na,11," Criminal Law and Procedure, Practice and Procedure, Constitutional Rights, Electronic Surveillance, Privacy, Right to Privacy"
0,Unwell: Indiana v. Edwards and the Fate of Mentally Ill Pro Se Defendants [comments],"Blume, John H. (Cited 907 times); Clark, Morgan J. (Cited 3 times)","Cornell Journal of Law and Public Policy, Vol. 21, Issue 1 (Fall 2011), pp. 151-174",3,na,7," Criminal Law and Procedure, Psychiatry and Psychology, Criminal Procedure"
0,Plea Bargaining and the Right to the Effective Assistance of Counsel: Where the Rubber Hits the Road in Capital Cases [comments],"Blume, John H. (Cited 907 times)","Federal Sentencing Reporter, Vol. 25, Issue 2 (December 2012), pp. 122-125",3,na,8," Criminal Procedure, Plea Bargaining, Sentencing, Criminal Law and Procedure"
0,When Empathy Bites Back: Cautionary Tales from Neuroscience for Capital Sentencing [article],"Johnson, Sheri Lynn (Cited 1948 times); Hritz, Amelia Courtney (Cited 22 times); Royer, Caisa Elizabeth (Cited 13 times); Blume, John H. (Cited 907 times)","Fordham Law Review, Vol. 85, Issue 2 (November 2016), pp. 573-598",3,na,31," Sentencing, Courts, Death, Defendants"
0,Killing the Oblivious: An Empirical Study of Competency to be Executed Litigation [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Ensler, Katherine E. (Cited 3 times)","UMKC Law Review, Vol. 82, Issue 2 (Winter 2014), pp. 335-358",3,na,22," Psychiatry and Psychology, Capital Punishment, Criminal Law and Procedure, Governors, Incompetents, Judges, Mentally Disabled, Psychiatrists and Psychologists"
0,The Pre-Furman Juvenile Death Penalty in South Carolina: Young Black Life Was Cheap [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Freedman, Hannah L. (Cited 2 times)","South Carolina Law Review, Vol. 68, Issue 3 (Spring 2017), pp. 331-372",2,na,55," Law and Society, Criminal Law and Procedure, Judges"
0,"If Its Walks like Systematic Exclusion and Quacks like Systematic Exclusion: Follow-up on Removal of Women and African-Americans in Jury Selection in South Carolina Capital Cases, 1997-2014 [article]","Eisenberg, Ann M. (Cited 10 times); Hritz, Amelia Courtney (Cited 22 times); Royer, Caisa Elizabeth (Cited 13 times); Blume, John H. (Cited 907 times)","South Carolina Law Review, Vol. 68, Issue 3 (Spring 2017), pp. 373-392",2,na,20," Law and Society, Criminal Law and Procedure, Constitutional Law"
0,Death Penalty: Should the Judge or the Jury Decide Who Dies [article],"Hans, Valerie P. (Cited 1020 times); Blume, John H. (Cited 907 times); Eisenberg, Theodore (Cited 6193 times); Hritz, Amelia Courtney (Cited 22 times); Johnson, Sheri Lynn (Cited 1948 times); Royer, Caisa Elizabeth (Cited 13 times); Wells, Martin T. (Cited 521 times)","Journal of Empirical Legal Studies, Vol. 12, Issue 1 (March 2015), pp. 70-99",2,na,6," Criminal Law and Procedure, Sentencing, Judges, Women"
0,Protecting People with Intellectual Disability from Wrongful Execution: Guidelines for Competent Representation [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Paavola, Emily (Cited 11 times); Vann, Lindsey S. (Cited 16 times)","Hofstra Law Review, Vol. 46, Issue 4 (Summer 2018), pp. 1107-1160",1,na,10," Disability, Disability Law, Execution, Professional Ethics, Capital Punishment, Punishment, Persons, Sentencing"
0,Coming to Grips with the Ethical Challenges for Capital Post-Conviction Representation Posed by Martinez v. Ryan [article],"Blume, John H. (Cited 907 times); Wendel, W. Bradley (Cited 837 times)","Florida Law Review, Vol. 68, Issue 3 (May 2016), pp. 765-818",1,na,8," Professional Ethics, Sentencing, Law Enforcement and Corrections, Practice and Procedure, Criminal Law and Procedure"
0,The Folly - and Faith - of Furman [comments],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","Journal of Appellate Practice and Process, Vol. 13, Issue 1 (Spring 2012), pp. 33-40",1,na,1," Criminal Law and Procedure, Capital Punishment, Crimes, Execution, Felonies, Hanging, Homicide, Kidnapping, Legal History"
0,"Intellectual Disability, Innocence, Race, and the Future of the American Death Penalty [article]","Blume, John H. (Cited 907 times)","Human Rights, Vol. 42, Issue 2 (2016), pp. 10-13",1,na,6," Death, Disability, Race, Disability Law, Science and Technology, Sentencing, Capital Punishment, Punishment"
0,The Cornell Death Penalty Project [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Garvey, Stephen P. (Cited 1033 times)","Cornell Law Forum, Vol. 26, Issue 2 (November 1999), pp. 5-8",na,na,na," Criminal Law and Procedure, Sentencing, Judges, Women"
0,"Killing the Willing: Volunteers, Suicide, and Competency [article]","Blume, John H. (Cited 907 times)","Cornell Law Forum, Vol. 31, Issue 3 (Spring 2005), pp. 2-6",na,na,2," Suicide, Assisted Suicide, Euthanasia, Judiciary"
0,Dream of Justice [article],"Blume, John H. (Cited 907 times)","Cornell Law Forum, Vol. 34, Issue 3 (Fall 2008), pp. 22-27",na,na,na," Child Abuse, Testimony, Partnerships, Democracy"
0,The Times They Are A-Changin (or are They) [article],"Blume, John H. (Cited 907 times)","Cornell Law Forum, Vol. 36, Issue 1 (Spring 2010), pp. 18-21",na,na,12," Constitutional Law, Law Enforcement and Corrections, Legal History, Judges, Criminal Law and Procedure"
0,How the Shackles of Individual Ethics Prevent Structural Reform in the American Criminal Justice System [article],"Blume, John H. (Cited 907 times)","New England Journal on Criminal and Civil Confinement, Vol. 42, Issue 1 (Winter 2016), pp. 23-38",na,na,29," Ethics, Sentencing, Plea Bargaining"
0,Applying Batson v. Kentucky in South Carolina Cases [article],"Blume, John H. (Cited 907 times)","South Carolina Lawyer, Vol. 3, Issue 3 (November/December 1991), pp. 18-24",na,na,na," Criminal Law and Procedure, Civil Rights"
0,"Batson: Then and Now, part I [article]","Blume, John H. (Cited 907 times); Piliavin, Elizabeth","South Carolina Lawyer, Vol. 10, Issue 2 (September/October 1998), pp. 21-28",na,na,na," Constitutional Law, Peremptory Challenges, Practice and Procedure, State Action, Race"
0,"Batson: Then and Now, part II [article]","Blume, John H. (Cited 907 times); Piliavin, Elizabeth","South Carolina Lawyer, Vol. 10, Issue 3 (November/December 1998), pp. 21-25",na,na,na," Evidence, Constitutional Law, Courts, Criminal Law and Procedure"
0,I Object is Not Enough - Tips for Criminal Defense Attorneys on Avoiding Procedural Default [article],"Blume, John H. (Cited 907 times); Paavola, Emily C. (Cited 68 times)","South Carolina Lawyer, Vol. 20, Issue 4 (January 2009), pp. 35-40",na,na,na," Sentencing, Evidence, Criminal Law and Procedure, Law Enforcement and Corrections, Legal Profession"
0,Is It Admissible: Tips for Criminal Defense Attorneys on Assessing the Admissibility of a Criminal Defendant's Statements Part One [article],"Blume, John H. (Cited 907 times); Paavola, Emily C. (Cited 68 times)","South Carolina Lawyer, Vol. 21, Issue 5 (March 2010), pp. xviii-38",na,na,na, Criminal Law and Procedure
0,Is It Admissible - Tips for Criminal Defense Attorneys on Assessing the Admissibility of a Criminal Defendant's Statements Part Two [article],"Blume, John H. (Cited 907 times); Paavola, Emily C. (Cited 68 times)","South Carolina Lawyer, Vol. 21, Issue 6 (May 2010), pp. 27-31",na,na,na," Law Enforcement and Corrections, Criminal Law and Procedure"
