,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"Through a Glass Darkly: Van Orden, McCreary, and the Dangers of Transparency in Establishment Clause Jurisprudence [article]","Underkuffler, Laura S. (Cited 469 times)","First Amendment Law Review , Vol. 5, Issue 1 (Fall 2006), pp. 59-81",9,na,9," Jurisprudence, Liberty, Neutrality, Religion"
0,When Should Rights Trump--An Examiniation of Speech and Property [article],"Underkuffler, Laura S. (Cited 469 times)","Maine Law Review, Vol. 52, Issue 2 (2000), pp. 311-322",8,na,9," Constitutional Law, Property, Intellectual Property, Compensation"
0,Agentic and Conscientic Decisions in Law: Death and Other Cases [article],"Underkuffler, Laura S. (Cited 469 times)","Notre Dame Law Review, Vol. 74, Issue 5 (June 1999), pp. 1713-1736",8,1,3," Death, Jurisprudence, Clergy"
0,Individual Conscience and the Law [article],"Underkuffler, Laura S. (Cited 469 times)","DePaul Law Review, Vol. 42, Issue 1 (Fall 1992), pp. 93-98",6,na,4," Religion, Freedom of Religion, Jurisprudence"
0,Lessons from Outlaws [notes],"Underkuffler, Laura S. (Cited 469 times)","University of Pennsylvania Law Review PENNumbra, Vol. 156, pp. 262-268",6,na,2," Politics, Property"
0,Davey and the Limits of Equality [article],"Underkuffler, Laura S. (Cited 469 times)","Tulsa Law Review, Vol. 40, Issue 2 (Winter 2004), pp. 267-278",5,na,1," Constitutional Law, Religion, States, Discrimination, Religious Discrimination"
0,Human Genetics Studies: The Case for Group Rights [article],"Underkuffler, Laura S. (Cited 469 times)","Journal of Law, Medicine and Ethics, Vol. 35, Issue 3 (Fall 2007), pp. 383-395",4,na,2," Genetics, South Africa"
0,Teaching Property Stories [article],"Underkuffler, Laura S. (Cited 469 times)","Journal of Legal Education, Vol. 55, Issue 1 (2005), pp. 152-162",3,na,5," Property, Economics, Law and Society, Nuisance"
0,Religious Exemptions and the Common Good: A Reply to Professor Carmella [comments],"Underkuffler, Laura S. (Cited 469 times)","West Virginia Law Review, Vol. 110, Issue 1 (Fall 2007), pp. 449-458",2,na,1," Religion, Maintenance"
0,Individual Reliance and Government Forbearance: A Tale of Five Cases [article],"Underkuffler, Laura S. (Cited 469 times)","Brigham-Kanner Property Rights Conference Journal, Vol. 3, pp. 141-162",1,na,3," Government, Property, Sovereignty"
0,What Does the Constitutional Protection of Property Mean [article],"Underkuffler, Laura S. (Cited 469 times)","Brigham-Kanner Property Rights Conference Journal, Vol. 5, pp. 109-124",1,na,15, Property
0,The Blaine Debate: Must States Fund Religious Schools [article],"Underkuffler, Laura S. (Cited 469 times)","First Amendment Law Review, Vol. 2, Issue 1 (Winter 2003), pp. 179-198",1,na,2," Schools, States, Education, Government, Religion"
0,"Property, Sovereignty, and the Public Trust [article]","Underkuffler, Laura S. (Cited 469 times)","Theoretical Inquiries in Law, Vol. 18, Issue 2 (July 2017), pp. 329-354",1,na,na," Property, Sovereignty, Government"
0,Religious Freedom in an Egalitarian Age: Rejecting Doctrinal Nihilism in the Adjudication of Religious Claims [comments],"Underkuffler, Laura S. (Cited 469 times)","Journal of Civil Rights and Economic Development, Vol. 31, Issue 2 (Spring 2018), pp. 217-232",1,na,17," Age, Religious Freedom, Obligations, Religion"
0,"Markets, Morals, and the Maintenance of Government [article]","Underkuffler, Laura S. (Cited 469 times)","Cornell Journal of Law and Public Policy, Vol. 27, Issue 3 (Spring 2018), pp. 601-618",na,na,8," Comparative Law, Criminal Law and Procedure, International Trade, Law and Society, Psychiatry and Psychology"
0,"Should the Religious Be Exempt: Questions of Justice, Character, and the Maintenance of Norms [reviews]","Underkuffler, Laura S. (Cited 469 times)","Criminal Justice Ethics, Vol. 37, Issue 1 (April 2018), pp. 87-101",na,na,na," Maintenance, Affirmative Action, Civil Rights, Discrimination, Sexuality and the Law"
0,Subversive Property [comments],"Underkuffler, Laura S. (Cited 469 times)","New England Law Review, Vol. 50, Issue 3 (Spring 2016), pp. 295-304",na,na,11," Property, Sexual Orientation, Constitutional Law, Courts, Imprisonment, Sentencing, States"
0,The Establishment Clause: Political Metaphor or Guarantor of Rights [comments],"Underkuffler, Laura S. (Cited 469 times)","Texas Law Review See Also, Vol. 89, pp. 49-60",na,na,1," Religion, Jurisprudence, First Amendment, Politics"
0,A Moral Theory of Property [article],"Underkuffler, Laura S. (Cited 469 times)","Texas A&M Journal of Property Law, Vol. 2, Issue 2 (2015), pp. 301-312",na,na,10," Property, Intellectual Property, Property Law"
0,Takings and the Problem of Value: Grappling with Truth in Land-Restriction Cases [article],"Underkuffler, Laura S. (Cited 469 times)","Vermont Journal of Environmental Law, Vol. 11, Issue 3 (Spring 2010), pp. 465-478",na,na,2," Takings, Agency, Constitutional Law, Courts, Property"
0,"Religion and the Continental Congress, 1774-1789: Contributions to Original Intent [reviews]","Underkuffler, Laura S. (Cited 469 times)","Journal of Law and Religion, Vol. 16, Issue 2 (2001), pp. 559-564",na,na,na,na
