,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"Reflective Intentions: Two Foundational Decision-Points in Mathematics, Law, and Economics [notes]","Hockett, Robert (Cited 287 times)","Cardozo Law Review, Vol. 29, Issue 5 (April 2008), pp. 1967-2120",8,na,5," Economics, Law and Economics, Philosophy, Unemployment"
0,Six Years on and Still Counting: Sifting through the Mortgage Mess [article],"Hockett, Robert (Cited 287 times)","Hastings Business Law Journal, Vol. 9, Issue 3 (Spring 2013), pp. 373-422",6,na,2," Partnerships, Bankruptcy Law, Constitutional Law, Housing Law, Mortgages, Banking, Eminent Domain"
0,Are Bank Fiduciaries Special [article],"Hockett, Robert (Cited 287 times)","Alabama Law Review, Vol. 68, Issue 4 (2017), pp. 1071-1116",6,na,24," Corporate Officers, Agency, Trusts, Investment, Law and Society"
0,Institutional Fixes versus Fixed Institutions [comments],"Hockett, Robert (Cited 287 times)","Cornell International Law Journal, Vol. 39, Issue 3 (2006), pp. 537-544",5,na,2," International Agencies, International Organization, Education, Courts"
0,A Federalist Blessing in Disguise: From National Inaction to Local Action on Underwater Mortgages [article],"Hockett, Robert (Cited 287 times); Vlahoplus, John (Cited 8 times)","Harvard Law & Policy Review, Vol. 7, Issue 2 (2013), pp. 253-276",5,na,5," Bankruptcy Law, Constitutional Law, Housing Law, Mortgages, Banking, Compensation, Just Compensation, Loans, Securities, Ownership"
0,"Why Parentians Can't Prescribe: Preferences, Principles, and Imperatives in Law and Policy [article]","Hockett, Robert (Cited 287 times)","Cornell Journal of Law and Public Policy, Vol. 18, Issue 2 (Spring 2009), pp. 391-476",4,na,2," Jurisprudence, Law and Society, Social Welfare Law, Social Welfare"
0,"From Mission-Creep to Gestalt-Switch: Justice, Finance, the IFIS, and Globalization's Intended Beneficiaries [comments]","Hockett, Robert (Cited 287 times)","George Washington International Law Review, Vol. 37, Issue 1 (2005), pp. 167-206",4,na,6," Banking, Globalization, International Banking, Corporations"
0,Toward a Global Shareholder Society [article],"Hockett, Robert (Cited 287 times)","University of Pennsylvania Journal of International Law, Vol. 30, Issue 1 (Fall 2008), pp. 101-182",4,na,8," Corporations, Employees, Employment Practice, Ownership, Globalization"
0,"We Don't Follow, We Lead: How New York City Will Save Mortgage Loans by Condemming Them [article]","Hockett, Robert (Cited 287 times)","Yale Law Journal Forum, Vol. 124, pp. 131-147",3,na,3," Loans, Banking, Compensation, Just Compensation, Securities, Eminent Domain"
0,Why (Only) ESOPs [article],"Hockett, Robert (Cited 287 times)","Stanford Journal of Law, Business & Finance, Vol. 12, Issue 1 (Fall 2006), pp. 84-120",3,na,1," Corporations, Employment Practice, Ownership, Globalization"
0,Justice in Time [article],"Hockett, Robert (Cited 287 times)","George Washington Law Review, Vol. 77, Issues 5-6 (September 2009), pp. 1135-1172",3,na,7," Jurisprudence, Law and Society, Social Welfare Law, Conflict of Laws"
0,"Accidental Suicide Pacts and Creditor Collective Action Problems: The Mortgage Mess, the Deadweight Loss, and How to Get the Value Back [comments]","Hockett, Robert (Cited 287 times)","Cornell Law Review Online, Vol. 98, pp. 55-78",2,na,1," Suicide, Constitutional Law, Ownership, Takings, Bankruptcy Law, Foreclosure, Housing Law"
0,"Bringing It All Back Home: How to Save Main Street, Ignore K Street, and Thereby Save Wall Street [article]","Hockett, Robert (Cited 287 times)","Fordham Urban Law Journal, Vol. 36, Issue 3 (April 2009), pp. 427-446",2,na,2," Banking, International Trade, World Trade Organization, Credit"
0,Insource the Shareholding of Outsourced Employees: A Global Stock Ownership Plan [article],"Hockett, Robert (Cited 287 times)","Virginia Law and Business Review, Vol. 3, Issue 2 (Fall 2008), pp. 357-426",2,na,4," Employees, Employment Practice, Ownership, Corporations, Globalization"
0,Legally Defending Mission Creep - How the Bretton Woods Charters Anticipate and Justify IMF Attention to Structural Variables in its Oversight of the Global Financial System [article],"Hockett, Robert (Cited 287 times)","International Legal Perspectives, Vol. 13, pp. 34-42",1,na,2," Banking Law, Jurisdiction, International Trade"
0,Preliberal Autonomy and Postliberal Finance [article],"Hockett, Robert (Cited 287 times)","Law and Contemporary Problems, Vol. 77, Issue 4 (2014), pp. 105-130",1,na,10," Banking, Globalization, Corporations"
0,Putting Distribution First [article],"Hockett, Robert (Cited 287 times)","Theoretical Inquiries in Law, Vol. 18, Issue 1 (January 2017), pp. 157-226",1,na,na," Human Rights, Law and Society, Persons, Equity, Marriage"
0,Real Arrow-Securities for All: Just and Efficient Insurance through Macro-Hedging [article],"Hockett, Robert (Cited 287 times)","Review of Banking and Financial Law, Vol. 34, Issue 2 (Spring 2015), pp. 609-654",1,na,3," Corporations, Employment Practice, Banking"
0,Were It to Happen: Contract Continuity under Euro Regime Change [article],"Hockett, Robert (Cited 287 times)","University of Pennsylvania Journal of International Law, Vol. 34, Issue 1 (Fall 2012), pp. 277-308",1,na,3," Jurisdiction, Domestic Relations, Legislation, Restaurants"
0,"Human Persons, Human Rights, and the Distributive Structure of Global Justice [article]","Hockett, Robert (Cited 287 times)","Columbia Human Rights Law Review, Vol. 40, Issue 2 (Winter 2009), pp. 343-424",na,na,10," Law and Society, Conflict of Laws, Economics, International Law"
0,"Bubbles, Busts, and Blame [article]","Hockett, Robert (Cited 287 times)","Cornell Law Forum, Vol. 37, Issue 1 (Spring 2011), pp. 14-19",na,na,4," Banking, Regulation, Contracts"
0,"Promise against Peril: Of Power, Purpose, and Principle in International Law [article]","Hockett, Robert (Cited 287 times)","ILSA Journal of International & Comparative Law, Vol. 17, Issue 1 (Fall 2010), pp. 71-104",na,na,8," International Law, President/Executive Department, Constitutional Law, Practice and Procedure"
0,Foreword: Interpreting - and Learning from - Yet Another Meltdown [comments],"Hockett, Robert (Cited 287 times)","Syracuse Law Review, Vol. 60, Issue 3 (2010), pp. 411-426",na,na,3," Banking, Regulation, Contracts"
0,How the International Financial Institutions can Help to Win Globalization of More Stakeholders - By Making More Stockholders [article],"Hockett, Robert (Cited 287 times)","Kansas Journal of Law & Public Policy, Vol. 17, Issue 2 (Winter 2007-2008), pp. 295-348",na,na,3," Globalization, Corporations, Employees, Employment Practice, Ownership"
