,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Countersupermajoritarianism [reviews],"Bloom, Frederic (Cited 142 times); Tebbe, Nelson (Cited 371 times)","Michigan Law Review, Vol. 113, Issue 6 (April 2015), pp. 809-832",4,na,10," Constitutional Amendment, Constitutional Law, Judges, Jurisprudence"
0,The End of Religious Freedom: What is at Stake [article],"Tebbe, Nelson (Cited 371 times)","Pepperdine Law Review, Vol. 41, Special Issue (2014), pp. 963-982",4,na,8, Religious Freedom
0,Religion and Social Coherentism [article],"Tebbe, Nelson (Cited 371 times)","Notre Dame Law Review, Vol. 91, Issue 1 (November 2015), pp. 363-404",4,na,4," First Amendment, Jurisprudence, Religion, Age, Religious Freedom"
0,Eclecticism [article],"Tebbe, Nelson (Cited 371 times)","Constitutional Commentary, Vol. 25, Issue 2 (Summer 2008), pp. 317-320",3,na,5," Religion, First Amendment, Religious Freedom"
0,The Argument for Same-Sex Marriage [comments],"Tebbe, Nelson (Cited 371 times); Widiss, Deborah A. (Cited 450 times); Gilreath, Shannon (Cited 79 times)","University of Pennsylvania Law Review PENNumbra, Vol. 159, pp. 21-42",3,na,4," Marriage, Same-Sex Marriage, Sex, Domestic Relations, Fourteenth Amendment, Right to Marry, Equal Rights"
0,Notes on Borrowing and Convergence [article],"Tsai, Robert L. (Cited 202 times); Tebbe, Nelson (Cited 371 times)","Columbia Law Review Sidebar, Vol. 111, pp. 140-150",2,na,2," Jurisprudence, Criminal Law and Procedure, Evidence"
0,The Costs of Conscience [article],"Schwartzman, Micah (Cited 277 times); Tebbe, Nelson (Cited 371 times); Schragger, Richard (Cited 735 times)","Kentucky Law Journal, Vol. 106, Issue 4 (2017-2018), pp. 781-812",2,na,14," First Amendment, Jurisprudence, Religion"
0,The Reality Principle [article] *new*,"Sager, Lawrence G. (Cited 1480 times); Tebbe, Nelson (Cited 371 times)","Constitutional Commentary, Vol. 34, Issue 1 (Winter 2019), pp. 171-192",na,na,na," Religion, Sexual Orientation, First Amendment"
0,Is a Wedding Cake Speech [article],"Tebbe, Nelson (Cited 371 times)","Cornell Law Forum, Vol. 44, Issue 1 (Spring 2018), pp. 16-19",na,na,16," Oral Argument, Religious Freedom, First Amendment, Sexual Orientation, Discrimination, Marriage, Same-Sex Marriage, Sex"
0,Excluding Religion: A Reply [notes],"Tebbe, Nelson (Cited 371 times)","University of Pennsylvania Law Review PENNumbra, Vol. 157, pp. 283-296",na,na,1, Religion
0,How to Think about Religious Freedom in an Egalitarian Age [comments],"Tebbe, Nelson (Cited 371 times)","University of Detroit Mercy Law Review, Vol. 93, Issue 3 (Summer 2016), pp. 353-368",na,na,12," Age, First Amendment, Jurisprudence, Religion, Religious Freedom"
0,Reply: Conscience and Equality [notes],"Tebbe, Nelson (Cited 371 times)","Journal of Civil Rights and Economic Development, Vol. 31, Issue 1 (Spring 2018), pp. 1-70",na,na,9," Gender, Religion, Religious Freedom, Sexual Orientation, Age, First Amendment, Jurisprudence"
0,Reply: Conscience and Equality [comments],"Tebbe, Nelson (Cited 371 times)","Journal of Civil Rights and Economic Development, Vol. 31, Issue 2 (Spring 2018), pp. 131-200",na,na,8," Gender, Religion, Religious Freedom, Sexual Orientation, Obligations"
