,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Of Atkins and Men: Deviations from Clinical Definitions of Mental Retardation in Death Penalty Cases [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Seeds, Christopher (Cited 125 times)","Cornell Journal of Law and Public Policy, Vol. 18, Issue 3 (Summer 2009), pp. 689-734",35,na,26," Capital Punishment, Mentally Retarded, Psychiatry and Psychology, Criminal Law and Procedure, Fourteenth Amendment, Mentally Disabled, Retardation"
0,Correcting Deadly Confusion: Responding to Jury Inquiries in Capital Cases [article],"Garvey, Stephen P. (Cited 1033 times); Johnson, Sheri Lynn (Cited 1948 times); Marcus, Paul (Cited 713 times)","Cornell Law Review , Vol. 85, Issue 3 (1999-2000), pp. 627-655",34,na,8," Criminal Law and Procedure, Practice and Procedure"
0,An Empirical Look at Atkins v. Virginia and Its Application in Capital Cases [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Seeds, Christopher (Cited 125 times)","Tennessee Law Review , Vol. 76, Issue 3 (Spring 2009), pp. 625-640",31,2,22," Capital Punishment, Mentally Retarded, Psychiatry and Psychology, Criminal Law and Procedure"
0,The Color of Truth: Race and the Assessment of Credibility [article],"Johnson, Sheri Lynn (Cited 1948 times)","Michigan Journal of Race & Law, Vol. 1, Issue 2 (Summer 1996), pp. 261-346",27,na,43," Race, Evidence, Trials, Witnesses, Plaintiffs"
0,Batson Ethics for Prosecutors and Trial Court Judges [article],"Johnson, Sheri Lynn (Cited 1948 times)","Chicago-Kent Law Review, Vol. 73, Issue 2 (1998), pp. 475-508",27,na,2," Practice and Procedure, Criminal Law and Procedure, Fourteenth Amendment"
0,Competent Capital Representation: The Necessity of Knowing and Heeding What Jurors Tell Us about Mitigation [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Sundby, Scott E. (Cited 1132 times)","Hofstra Law Review, Vol. 36, Issue 3 (Spring 2008), pp. 1035-1066",26,7,25," Legal Profession, Professional Ethics, Criminal Law and Procedure, Psychiatry and Psychology"
0,Litigating for Racial Fairness after McCleskey v. Kemp [article],"Johnson, Sheri Lynn (Cited 1948 times)","Columbia Human Rights Law Review, Vol. 39, Issue 1 (Fall 2007), pp. 178-201",20,na,28," Death, Statistics, Discrimination, Law and Society, Proportionality Review, Gender, Judges, Women"
0,"Respectability, Race Neutrality, and Truth [reviews]","Johnson, Sheri Lynn (Cited 1948 times)","Yale Law Journal, Vol. 107, Issue 8 (June 1998), pp. 2619-2660",20,na,5," Neutrality, Race, Education, Fourteenth Amendment, Domestic Relations, Law and Society"
0,Education and Interrogation: Comparing Brown and Miranda [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Feldmann, Ross (Cited 16 times)","Cornell Law Review, Vol. 90, Issue 2 (January 2005), pp. 321-346",16,na,4, Criminal Law and Procedure
0,The Delaware Death Penalty: An Empirical Study [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Eisenberg, Theodore (Cited 6193 times); Hans, Valerie P. (Cited 1020 times)","Iowa Law Review, Vol. 97, Special Issue (October 2012), pp. 1925-1964",16,7,35," Criminal Law and Procedure, Sentencing, Judges, Women, Constitutional Law, Law and Society"
0,"Killing the Non-Willing: Atkins, the Volitionally Incapacitated and the Death Penalty [article]","Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","South Carolina Law Review, Vol. 55, Issue 1 (Fall 2003), pp. 93-144",16,na,4," Criminal Law and Procedure, Capital Punishment, Mentally Disabled, Psychiatry and Psychology, Retardation"
0,The Fourth Circuit's Double-Edged Sword: Eviscerating the Right to Present Mitigating Evidence and Beheading the Right to the Assistance of Counsel [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","Maryland Law Review, Vol. 58, Issue 4 (1999), pp. 1480-1509",12,na,4," Evidence, Psychiatry and Psychology, Criminal Law and Procedure"
0,A Tale of Two (And Possibly Three) Atkins: Intellectual Disability and Capital Punishment Twelve Years after the Supreme Court's Creation of a Categorical Bar [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Marcus, Paul (Cited 713 times); Paavola, Emily (Cited 11 times)","William & Mary Bill of Rights Journal, Vol. 23, Issue 2 (December 2014), pp. 393-414",10,na,32," Capital Punishment, Criminal Law and Procedure, Mentally Disabled, Retardation, Fourteenth Amendment, Law Enforcement and Corrections, Psychiatry and Psychology"
0,Wishing Petitioners to Death: Factual Misrepresentations in Fourth Circuit Capital Cases [article],"Johnson, Sheri Lynn (Cited 1948 times)","Cornell Law Review, Vol. 91, Issue 5 (July 2006), pp. 1105-1158",8,na,1," Death, Jurisprudence, Statute of Limitations, Industry"
0,"Don't Take His Eye, Don't Take His Tooth, and Don't Cast the First Stone: Limiting Religious Arguments in Capital Cases [article]","Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","William & Mary Bill of Rights Journal, Vol. 9, Issue 1 (December 2000), pp. 61-104",8,na,3," Criminal Law and Procedure, Practice and Procedure, Religion"
0,Race and Recalcitrance: The Miller-El Remands [article],"Johnson, Sheri Lynn (Cited 1948 times)","Ohio State Journal of Criminal Law, Vol. 5, Issue 1 (Fall 2007), pp. 131-160",8,na,1, Criminal Law and Procedure
0,"Confessions, Criminals and Community [article]","Johnson, Sheri Lynn (Cited 1948 times)","Harvard Civil Rights-Civil Liberties Law Review, Vol. 26, Issue 2 (Summer 1991), pp. 327-412",6,na,35," Criminal Law and Procedure, Law Enforcement and Corrections"
0,Unholy Parallels between McCleskey v. Kemp and Plessy v. Ferguson: Why McCleskey (Still) Matters [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","Ohio State Journal of Criminal Law, Vol. 10, Issue 1 (Fall 2012), pp. 37-64",6,na,15, Criminal Law and Procedure
0,Speeding in Reverse: An Anecdotal View of Why Victim Impact Testimony Should Not Be Driving Capital Prosecutions [article],"Johnson, Sheri Lynn (Cited 1948 times)","Cornell Law Review, Vol. 88, Issue 2 (January 2003), pp. 555-568",4,na,2," Criminal Law and Procedure, Evidence, Capital Punishment, Victim Impact Statements"
0,Response to Professor Choper: Laying Down Another Ladder [article],"Johnson, Sheri Lynn (Cited 1948 times)","Cornell Law Review, Vol. 79, Issue 3 , pp. 522-526",4,na,na," Constitutional Law, Courts, Race, Civil Rights"
0,Racial Epithets in the Criminal Process [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Wilson, Patrick M. (Cited 6 times)","Michigan State Law Review, Vol. 2011, Issue 3 (2011), pp. 755-792",4,na,3," Evidence, Prisoners, Child Pornography, Pornography, Possession, Constitutional Law, First Amendment, Interest, Minors"
0,The Politics of Predicting Criminal Violence [article],"Johnson, Sheri Lynn (Cited 1948 times)","Michigan Law Review, Vol. 86, Issue 6 (May 1988), pp. 1322-1345",4,na,6," Capital Punishment, Criminal Law and Procedure, Law and Society"
0,Baston from the Very Bottom of the Well: Critical Race Theory and the Supreme Court's Peremptory Challenge Jurisprudence [article],"Johnson, Sheri Lynn (Cited 1948 times)","Ohio State Journal of Criminal Law, Vol. 12, Issue 1 (Fall 2014), pp. 71-90",4,na,22," Constitutional Law, Courts, Criminal Law and Procedure, Criminals, Jury, Racial Discrimination, Standing"
0,"Convicting Lennie: Mental Retardation, Wrongful Convictions, and the Right to a Fair Trial [article]","Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Millor, Susan E. (Cited 4 times)","New York Law School Law Review, Vol. 56, Issue 3 (2011-2012), pp. 943-968",4,na,11," Criminal Law and Procedure, Practice and Procedure, Constitutional Rights, Electronic Surveillance, Privacy, Right to Privacy"
0,When Empathy Bites Back: Cautionary Tales from Neuroscience for Capital Sentencing [article],"Johnson, Sheri Lynn (Cited 1948 times); Hritz, Amelia Courtney (Cited 22 times); Royer, Caisa Elizabeth (Cited 13 times); Blume, John H. (Cited 907 times)","Fordham Law Review, Vol. 85, Issue 2 (November 2016), pp. 573-598",3,na,31," Sentencing, Courts, Death, Defendants"
0,Killing the Oblivious: An Empirical Study of Competency to be Executed Litigation [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Ensler, Katherine E. (Cited 3 times)","UMKC Law Review, Vol. 82, Issue 2 (Winter 2014), pp. 335-358",3,na,22," Psychiatry and Psychology, Capital Punishment, Criminal Law and Procedure, Governors, Incompetents, Judges, Mentally Disabled, Psychiatrists and Psychologists"
0,A Legal Obituary for Ramiro [article],"Johnson, Sheri Lynn (Cited 1948 times)","University of Michigan Journal of Law Reform, Vol. 50, Issue 2 (Winter 2017), pp. 291-328",2,na,4," Criminal Law and Procedure, Legal Profession, Environment, State and Local Government Law, Administration Law"
0,Of Myths and MAPP: A Response to Professor Magee [article],"Johnson, Sheri Lynn (Cited 1948 times)","Capital University Law Review, Vol. 23, Issue 1 (1994), pp. 221-228",2,na,2," Criminal Law and Procedure, Law Enforcement, Legal Education, Judges, Law Enforcement and Corrections, Legal History"
0,The Pre-Furman Juvenile Death Penalty in South Carolina: Young Black Life Was Cheap [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Freedman, Hannah L. (Cited 2 times)","South Carolina Law Review, Vol. 68, Issue 3 (Spring 2017), pp. 331-372",2,na,55," Law and Society, Criminal Law and Procedure, Judges"
0,Back to a Future: Reversing Keith Simpson's Death Sentence and Making Peace with the Victim's Family through Post-Conviction Investigation [article],"Blume, John H.; Johnson, Sheri Lynn (Cited 1948 times)","UMKC Law Review, Vol. 77, Issue 4 (Summer 2009), pp. 963-988",2,na,5," Psychiatry and Psychology, Criminal Law and Procedure, Practice and Procedure"
0,Death Penalty: Should the Judge or the Jury Decide Who Dies [article],"Hans, Valerie P. (Cited 1020 times); Blume, John H. (Cited 907 times); Eisenberg, Theodore (Cited 6193 times); Hritz, Amelia Courtney (Cited 22 times); Johnson, Sheri Lynn (Cited 1948 times); Royer, Caisa Elizabeth (Cited 13 times); Wells, Martin T. (Cited 521 times)","Journal of Empirical Legal Studies, Vol. 12, Issue 1 (March 2015), pp. 70-99",2,na,6," Criminal Law and Procedure, Sentencing, Judges, Women"
0,Protecting People with Intellectual Disability from Wrongful Execution: Guidelines for Competent Representation [article],"Johnson, Sheri Lynn (Cited 1948 times); Blume, John H. (Cited 907 times); Paavola, Emily (Cited 11 times); Vann, Lindsey S. (Cited 16 times)","Hofstra Law Review, Vol. 46, Issue 4 (Summer 2018), pp. 1107-1160",1,na,10," Disability, Disability Law, Execution, Professional Ethics, Capital Punishment, Punishment, Persons, Sentencing"
0,The Folly - and Faith - of Furman [comments],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times)","Journal of Appellate Practice and Process, Vol. 13, Issue 1 (Spring 2012), pp. 33-40",1,na,1," Criminal Law and Procedure, Capital Punishment, Crimes, Execution, Felonies, Hanging, Homicide, Kidnapping, Legal History"
0,The Cornell Death Penalty Project [article],"Blume, John H. (Cited 907 times); Johnson, Sheri Lynn (Cited 1948 times); Garvey, Stephen P. (Cited 1033 times)","Cornell Law Forum, Vol. 26, Issue 2 (November 1999), pp. 5-8",na,na,na," Criminal Law and Procedure, Sentencing, Judges, Women"
0,Not the Marrying Kind: A Review of Courting Death: The Supreme Court and Capital Punishment [reviews],"Johnson, Sheri Lynn (Cited 1948 times)","Criminal Justice Ethics, Vol. 37, Issue 2 (August 2018), pp. 201-211",na,na,na," Capital Punishment, Death, Punishment, Sentencing, Supreme Court of the United States, Sentencing and Punishment"
0,Specific Agreements about Race: A Response to Professor Sunstein [article],"Johnson, Sheri Lynn (Cited 1948 times)","Wake Forest Law Review, Vol. 31, Issue 2 (Summer 1996), pp. 411-418",na,na,2," Administration Law, Economics, Politics, Environment, Civil Rights, Criminal Law and Procedure"
0,Buck v. Davis from the Left [notes],"Johnson, Sheri Lynn (Cited 1948 times)","Ohio State Journal of Criminal Law, Vol. 15, Issue 1 (Fall 2017), pp. 247-270",na,na,16," Race, Death, Interest"
