Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Doctoring the Evidence [article],"Hoffman, David (Cited 140 times)",4165,"Legal Service Bulletin, Vol. 15, Issue 2 (April 1990), pp. 76-78",na,na,na,1,na
"Construction of a Power of Attorney, and of a Deed [article]","Hoffman, David (Cited 140 times)",4165,"American Jurist, and Law Magazine, Vol. 3, Issue 5 (January 1830), pp. 52-86",3 Am. Jurist & L. Mag. 52 (1830),na,na,3,na
Hoffman's Legal Outlines [article],"Hoffman, David (Cited 140 times)",4165,"American Jurist, and Law Magazine, Vol. 3, Issue 5 (January 1830), pp. 86-100",3 Am. Jurist & L. Mag. 86 (1830),na,na,5,na
"What the #@!* Are They Fighting About: Reflections on Fairness, Identity, Social Capital, and Peacemaking in Family Conflicts [comments] *new*","Hoffman, David A. (Cited 841 times)",4165,"Family Court Review, Vol. 53, Issue 4 (November 2015), pp. 509-516",na,na,na,na,na
Exploring the Boundaries of ADR Practice [notes],"Hoffman, David A. (Cited 841 times)",4165,"GPSolo, Vol. 25, Issue 6 (September 2008), pp. 28-29",na,na,na,2,na
Paradoxes of Mediation Part II of II [article],"Hoffman, David A. (Cited 841 times)",4165,"Dispute Resolution Magazine, Vol. 9, Issue 2 (Winter 2003), pp. 30-33",9 Disp. Resol. Mag. 30 (2002-2003),na,na,4,na
Courts and ADR: A Symbiotic Relationship [comments],"Hoffman, David A. (Cited 841 times)",4165,"Dispute Resolution Magazine, Vol. 11, Issue 3 (Spring 2005), pp. 2-2",na,na,na,na,na
Collaborative Law - A Practitioner's Perspective [article],"Hoffman, David A. (Cited 841 times)",4165,"Dispute Resolution Magazine, Vol. 12, Issue 1 (Fall 2005), pp. 25-28",12 Disp. Resol. Mag. 25 (2005-2006),na,na,5,na
Is the CISG Irrelevant [reviews],"Hoffman, David (Cited 140 times)",4165,"Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [407]-[408]",na,na,na,na,na
A Major New Move in Contract Interpretation [reviews],"Hoffman, David (Cited 140 times)",4165,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,na,5,na
Commitment in the Real World [reviews],"Hoffman, David (Cited 140 times)",4165,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,na,5,na
"Need for a Reliable Test of Software Patentability, The [notes]","Hoffman, David (Cited 140 times)",4165,"Los Angeles Lawyer, Vol. 37, Issue 5 (July/August 2014), pp. 52-2",37 L.A. Law. 52 (2014-2015),na,na,na,na
The Law of Restitution and the Human Rights Act 1998 [article],"Hoffman, David (Cited 140 times)",4165,"Restitution Law Review, Vol. 12, pp. 64-78",12 RLR 64 (2004),na,na,7,na
Coin-Operated Capitalism [article] *new*,"Cohney, Shaanan; Hoffman, David (Cited 140 times); Sklaroff, Jeremy; Wishnick, David",4165,"Columbia Law Review, Vol. 119, Issue 3 (April 2019), pp. 591-676",na,na,na,na,na
Relational Contracts of Adhesion [article],"Hoffman, David A. (Cited 841 times)",4165,"University of Chicago Law Review, Vol. 85, Issue 6 (October 2018), pp. 1395-1462",85 U. Chi. L. Rev. 1395 (2018),na,na,na,na
Our Unconscionable Contract Casebooks [reviews],"Hoffman, David (Cited 140 times)",4165,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-2",na,na,na,na,na
