,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Participatory Constitution-Making in Post-Conflict States [comments],"Banks, Angela M. (Cited 125 times)","American Society of International Law Proceedings, Vol. 101, pp. 138-141",1,na,9," Military Law, Politics, Military, War and Peace, Constitutional Law, Democracy, Sovereignty"
0,Moderating Politics in Post-Conflict States: An Examination of Bosnia and Herzegovina [article],"Banks, Angela M. (Cited 125 times)","UCLA Journal of International Law and Foreign Affairs, Vol. 10, Issue 1 (Spring/Summer 2005), pp. 1-65",na,na,3," Comparative Law, Military Law, Politics, Law and Society, Human Rights, Treaties"
0,Bringing Culture Back: Immigrants' Citizenship Rights in the Twenty-First Century [article],"Banks, Angela M. (Cited 125 times)","Santa Clara Law Review, Vol. 57, Issue 2 (2017), pp. 315-366",na,na,22," Immigration Law, Law Enforcement and Corrections, Military, War and Peace, Constitutional Law, Persons"
0,Protecting the Right to Family Life in Immigration Law [reviews],"Banks, Angela (Cited 125 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,8," Civil Rights, Domestic Relations, Fourteenth Amendment, Immigration Law"
0,The Need for Facts in Immigration Policymaking [reviews],"Banks, Angela (Cited 125 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-2",na,na,4," Immigration Law, State and Local Government Law"
0,The Substantive Criteria Underlying Birthright Citizenship [reviews],"Banks, Angela (Cited 125 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2014, pp. [494]-[495]",na,na,na," Citizenship, Immigration Law, Comparative and Foreign Law, Constitutional Law"
0,Undocumented Migrants and International Law [reviews],"Banks, Angela (Cited 125 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [206]-[207]",na,na,na," Civil Rights, Legal History, Human Rights Law, Immigration Law, Aliens, Human Rights, Law Reform"
0,Cultural Narratives and Legal Rights [reviews],"Banks, Angela (Cited 125 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [132]-[133]",na,na,na," Immigration Law, Law and Society, Politics, Employment Practice, Labor Law"
0,Respectability & the Quest for Citizenship [article],"Banks, Angela M. (Cited 125 times)","Brooklyn Law Review, Vol. 83, Issue 1 (Fall 2017), pp. 1-54",na,na,44," Immigration Law, Legal History, Politics, Constitutional Law, Law Enforcement"
0,The Normative and Historical Cases for Proportional Deportation [article],"Banks, Angela M. (Cited 125 times)","Immigration and Nationality Law Review, Vol. 34, pp. 433-498",na,na,4," Criminal Law and Procedure, Immigration Law, State and Local Government Law, Foreign Athletes, Domestic Relations"
0,The Growing Impact of Non-State Actors on the International and European Legal System [article],"Banks, Angela M. (Cited 125 times)","International Law FORUM Du Droit International, Vol. 5, Issue 4 (November 2003), pp. 293-299",na,na,na," International Trade, Non-Governmental Organizations (Ngos), Terrorism, War, Organizations, Politics"
0,Carala Del Ponte: Her Retrospective of Four Years in the Hague [notes],"Banks, Angela M. (Cited 125 times)","International Law FORUM Du Droit International , Vol. 6, Issue 1 (February 2004), pp. 37-42",na,na,na," International Courts and Tribunals, Comparative Law, Criminal Law and Procedure, Courts"
