,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,In-House Counsel's Role in the Structuring of Mortgage-Backed Securities [article],"Barnes, Shaun (Cited 7 times); Cully, Kathleen G. (Cited 7 times); Schwarcz, Steven L. (Cited 2657 times)","Wisconsin Law Review, Vol. 2012, Issue 2 (2012), pp. 521-548",7,3,8," Securities, Loans"
0,Rollover Risk: Ideating a U.S. Debt Default [article],"Schwarcz, Steven L. (Cited 2657 times)","Boston College Law Review, Vol. 55, Issue 1 (2014), pp. 1-38",7,na,60," Banking, Economics, Fourteenth Amendment, Politics, President/Executive Department"
0,"Global Decentralization and the Subnational Debt Problem, [article]","Schwarcz, Steven L. (Cited 2657 times)","Duke Law Journal, Vol. 51, Issue 4 (February 2002), pp. 1179-1250",7,na,5," Debt, Banking, International Trade"
0,The Universal Language of International Securitization [comments],"Schwarcz, Steven L. (Cited 2657 times)","Duke Journal of Comparative & International Law, Vol. 12, Issue 2 (Spring 2002), pp. 285-308",7,na,9," Corporations, Securities, Globalization, Air Law and Aviation, International Finance"
0,The Impact of Bankruptcy Reform on True Sale Determination in Securitization Transactions [article],"Schwarcz, Steven L. (Cited 2657 times)","Fordham Journal of Corporate & Financial Law, Vol. 7, Issue 2 (2001), pp. 353-366",7,na,22," Bankruptcy, Liability, Bankruptcy Law, Commercial Law, Property, Sales, Secured Transactions, Security Interests"
0,The Use and Abuse of Special-Purpose Entities in Public Finance [article],"Schwarcz, Steven L. (Cited 2657 times)","Minnesota Law Review, Vol. 97, Issue 2 (December 2012), pp. 369-406",6,na,18," Public Finance, Accounting, Financial Services, Holding Companies, Securities"
0,"Too Big to Fool: Moral Hazard, Bailouts, and Corporate Responsibility [article]","Schwarcz, Steven L. (Cited 2657 times)","Minnesota Law Review, Vol. 102, Issue 2 (December 2017), pp. 761-802",6,na,62," Banking, Business Organizations, Literature"
0,"We Are All Saying Much the Same Thing: A Rejoinder to the Comments of Professors Coffee, Macey, and Simon [comments]","Schwarcz, Steven L. (Cited 2657 times)","Texas Law Review, Vol. 84, Issue 1 (November 2005), pp. 93-104",6,na,2," Liability, Strict Liability, Due Process, Corporations, Courts"
0,Intermediary Risk in the Indirect Holding System for Securities [article],"Schwarcz, Steven L. (Cited 2657 times); Benjamin, Joanna (Cited 10 times)","Duke Journal of Comparative & International Law, Vol. 12, Issue 2 (Spring 2002), pp. 309-330",6,na,12," Jurisprudence, Securities, Banking, International Trade, International Law"
0,Excessive Corporate Risk-Taking and the Decline of Personal Blame [article],"Schwarcz, Steven L. (Cited 2657 times)","Emory Law Journal, Vol. 65, Issue 2 (2015), pp. 533-580",6,na,22," Banking, Business Organizations, Securities, Liability, Risk Management"
0,Distorting Legal Principles [article],"Schwarcz, Steven L. (Cited 2657 times)","Journal of Corporation Law , Vol. 35, Issue 4 (Summer 2010), pp. 697-728",6,na,10," Jurisprudence, Securities"
0,Lawyers in the Shadows: The Transactional Lawyer in a World of Shadow Banking [article],"Schwarcz, Steven L. (Cited 2657 times)","American University Law Review, Vol. 63, Issue 1 (October 2013), pp. 157-172",5,na,9," Torts, Banking, Economics"
0,Disintermediating Avarice: A Legal Framework for Commercially Sustainable Microfinance [article],"Schwarcz, Steven L. (Cited 2657 times)","University of Illinois Law Review, Vol. 2011, Issue 4 (2011), pp. 1165-1200",5,na,10," Banking, International Law"
0,The Roberta Mitchell Lecture: Structuring Responsibility in Securitization Transactions [comments],"Schwarcz, Steven L. (Cited 2657 times)","Capital University Law Review, Vol. 40, Issue 4 (Fall 2012), pp. 803-820",4,na,3," Securities, Regulation, Banking, Bonds"
0,Compensating Market Value Losses: Rethinking the Theory of Damages in a Market Economy [article],"Schwarcz, Steven L. (Cited 2657 times)","Florida Law Review, Vol. 63, Issue 5 (September 2011), pp. 1053-1076",4,1,10," Damages, Remedies, Property, Comparative Law, European Union"
0,"Shadow Banking, Financial Markets, and the Real Estate Sector [article]","Schwarcz, Steven L. (Cited 2657 times)","Review of Banking and Financial Law, Vol. 32, Issue 1 (Fall 2012), pp. 179-192",4,na,19," Banking, Economics, Torts"
0,"Securitization, Structured Finance, and Covered Bonds [article]","Schwarcz, Steven L. (Cited 2657 times)","Journal of Corporation Law, Vol. 39, Issue 1 (Fall 2013), pp. 129-154",4,na,36," Banking, Bonds, Securities"
0,"Rethinking Corporate Governance for a Bondholder Financed, Systematically Risky World [article]","Schwarcz, Steven L. (Cited 2657 times)","William & Mary Law Review, Vol. 58, Issue 4 (March 2017), pp. 1335-1364",3,na,35," Banking, Business Organizations, Securities"
0,Framing Address: A Framework for Analyzing Financial Market Transformation [article],"Schwarcz, Steven L. (Cited 2657 times)","Seattle University Law Review, Vol. 36, Issue 2 (Winter 2013), pp. 299-320",3,na,5," Politics, Deregulation, Economics"
0,Keynote Address: The Conflicted Trustee Dilemma [article],"Schwarcz, Steven L. (Cited 2657 times)","New York Law School Law Review, Vol. 54, Issue 3 (2009-2010), pp. 707-716",3,na,4," Agency, Fiduciaries, Obligations, Ethics, Accounting, Costs, Health"
0,Securitization and Post-Crisis Financial Regulation [article],"Schwarcz, Steven L. (Cited 2657 times)","Cornell Law Review Online, Vol. 101, pp. 115-139",2,na,68," Regulation, Securities"
0,Introduction: Is Law an Autonomous Discipline [comments],"Schwarcz, Steven L. (Cited 2657 times)","Harvard Journal of Law & Public Policy, Vol. 21, Issue 1 (Fall 1997), pp. 85-88",2,na,1," Discipline, Accounting, Economics, Law and Economics"
0,Keynote Address: The Case for a Market Liquidity Provider of Last Resort [comments],"Schwarcz, Steven L. (Cited 2657 times)","New York University Journal of Law & Business, Vol. 5, Issue 2 (Summer 2009), pp. 346-354",2,na,na," Air Law and Aviation, International Finance, Securities, Regulation"
0,Intrinsic Imbalance: The Impact of Income Disparity on Financial Regulation [article],"Schwarcz, Steven L. (Cited 2657 times)","Law and Contemporary Problems, Vol. 78, Issue 3 (2015), pp. 97-118",2,na,8," Regulation, Employment, Labor"
0,Changing Law to Address Changing Markets: A Consequence-Based Inquiry [article],"Schwarcz, Steven L. (Cited 2657 times)","Law and Contemporary Problems, Vol. 80, Issue 1 (2017), pp. 163-192",2,na,22," Consumer Protection, Economics, Banking, Securities, Banking and Finance, Securities Law"
0,The Financial Crisis and Credit Unavailability: Cause or Effect [comments],"Schwarcz, Steven L. (Cited 2657 times)","Business Lawyer, Vol. 72, Issue 2 (Spring 2017), pp. 409-420",2,na,5," Credit, Securities, Banking, Bonds"
0,Helping Microfinance Become Commercially Sustainable [article],"Schwarcz, Steven L. (Cited 2657 times)","Gonzaga Law Review, Vol. 46, Issue 2 (2010-2011), pp. 495-502",2,na,4," Comparative and Foreign Law, Economics, International Law, Banking, Comparative Law"
0,Financial Industry Self-Regulation: Aspiration and Reality [notes],"Schwarcz, Steven L. (Cited 2657 times)","University of Pennsylvania Law Review PENNumbra, Vol. 159, pp. 293-302",2,na,2," Industry, Regulation, Financial Services"
0,Macroprudential Regulation of Mortgage Lending [article],"Schwarcz, Steven L. (Cited 2657 times)","SMU Law Review, Vol. 69, Issue 3 (Summer 2016), pp. 595-608",2,na,8," International Law, Banking, Securities, Economics"
0,Regulating Complacency: Human Limitations and Legal Efficacy [article],"Schwarcz, Steven L. (Cited 2657 times)","Notre Dame Law Review, Vol. 93, Issue 3 (January 2018), pp. 1073-1104",2,na,49," Banking and Finance, Economics, Law and Society, Psychiatry and Psychology, Discipline, Regulation"
0,Bypassing Congress on Federal Debt: Executive Branch Options to Avoid Default [article],"Schwarcz, Steven L. (Cited 2657 times)","Yale Journal on Regulation, Vol. 31, Issue 2 (Summer 2014), pp. 269-302",1,na,7," Banking, Congress, Debt, Economics, President/Executive Department, Fourteenth Amendment, Politics, European Union, States"
0,The Global Alchemy of Asset Securitization [article],"Schwarcz, Steven L. (Cited 2657 times)","International Financial Law Review, Vol. 14, Issue 5 (May 1995), pp. 30-34",1,na,16," Securities, Globalization"
0,The Confused U.S. Framework for Foreign-Bank Insolvency: An Open Research Agenda [article],"Schwarcz, Steven L. (Cited 2657 times)","Review of Law and Economics, Vol. 1, Issue 1 (2005), pp. 81-96",1,na,3," Research, Bankruptcy, Banking, Foreign Banks, Insider Trading, International Finance, International Trade, Securities"
0,Looking Forward: 2005-2010 - A Sovereign Debt Restructuring Reverie [article],"Schwarcz, Steven L. (Cited 2657 times)","Chicago Journal of International Law, Vol. 6, Issue 1 (Summer 2005), pp. 381-390",1,na,2," Comparative and Foreign Law, Contracts, International Law, Bankruptcy Law, Securities, Banking"
0,Sovereign Debt Restructuring and English Governing Law [article],"Schwarcz, Steven L. (Cited 2657 times)","Brooklyn Journal of Corporate, Financial & Commercial Law, Vol. 12, Issue 1 (Fall 2017), pp. 73-104",1,na,33," Comparative and Foreign Law, Contracts, International Law, Bankruptcy Law, Securities, Banking, Public Finance"
0,Keynote Reflections: The Public Governance Duty [comments],"Schwarcz, Steven L. (Cited 2657 times)","Georgia Law Review, Vol. 50, Issue 1 (Fall 2015), pp. 1-16",1,na,7," Banking, Business Organizations, Securities"
0,Indirectly Held Securities and Intermediary Risk [article],"Schwarcz, Steven L. (Cited 2657 times)","Uniform Law Review, Vol. 6, Issue 2 (2001), pp. 283-300",1,na,9," Securities, Banking, International Trade"
0,"Twenty-Fifth Anniversary Symposium: 25 Years, Where Are We Now: Global Trade & Sovereign Debt: Keynote Address [comments]","Schwarcz, Steven L. (Cited 2657 times)","Minnesota Journal of International Law, Vol. 25, Issue 2 (Summer 2016), pp. 311-320",na,na,1," Comparative and Foreign Law, Contracts, International Law, Securities, International Loans"
0,The Administraive Law of Financial Regulation [comments],"Cox, James D. (Cited 1808 times); Schwarcz, Steven L. (Cited 2657 times)","Law and Contemporary Problems, Vol. 78, Issue 3 (2015), pp. i-vi",na,na,na," Regulation, Courts"
0,Secured Transactions and Financial Stability: Regulatory Challenges [article],"Schwarcz, Steven L. (Cited 2657 times)","Law and Contemporary Problems, Vol. 81, Issue 1 (2018), pp. 45-62",na,na,56," Secured Transactions, Banking, International Banking, Regulation"
0,Beyond Bankruptcy: Resolution as a Macroprudential Regulatory Tool [article],"Schwarcz, Steven L. (Cited 2657 times)","Notre Dame Law Review, Vol. 94, Issue 2 (December 2018), pp. 709-750",na,na,12," Insurance Law, Trade Regulation, Banking, Securities"
