,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,DNA and Distrust [article],"Abrams, Kerry (Cited 495 times); Garrett, Brandon L. (Cited 1133 times)","Notre Dame Law Review, Vol. 91, Issue 2 (December 2015), pp. 757-814",7,4,95," Medical Jurisprudence, Science and Technology, Criminal Law and Procedure, Evidence"
0,The End of Annulment [article],"Abrams, Kerry (Cited 495 times)","Journal of Gender, Race & Justice, Vol. 16, Issue 3 (Summer 2013), pp. 681-704",6,na,7," Annulment, Domestic Relations, Race and Ethnicity, Marital Status"
0,Family History: Inside and Out [reviews],"Abrams, Kerry (Cited 495 times)","Michigan Law Review, Vol. 111, Issue 6 (April 2013), pp. 1001-1020",4,na,11," History, Age, Domestic Relations, Family Law, Joint Venture, Sex, States, Water, Women"
0,Family Reunification and the Security State [article],"Abrams, Kerry (Cited 495 times)","Constitutional Commentary, Vol. 32, Issue 2 (Summer 2017), pp. 247-280",2,na,39," Civil Rights, Domestic Relations, Fourteenth Amendment, Immigration Law, European Union"
0,"The Rights of Marriage: Obergefell, Din, and the Future of Constitutional Family Law [article]","Abrams, Kerry (Cited 495 times)","Cornell Law Review, Vol. 103, Issue 3 (March 2018), pp. 501-564",1,na,83," Constitutional Law, Domestic Relations, Family Law, Marriage, Law and Society, Sexual Orientation"
0,Domicile Dismantled [article],"Abrams, Kerry (Cited 495 times); Barber, Kathryn","Indiana Law Journal, Vol. 92, Issue 2 (Spring 2017), pp. 387-434",na,na,22," Domicile, Education, Gender, Jurisdiction, Right to Vote, Children"
0,Reconsidering Work and Family with the Marriage Equation [reviews],"Abrams, Kerry (Cited 495 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2013, pp. [5]-[6]",na,na,na," Marriage, Domestic Relations, Gender"
0,"The Future of Immigration Enforcement, a Tribute to David A. Martin [comments]","Abrams, Kerry (Cited 495 times)","Journal of Law & Politics, Vol. 30, Issue 4 (Spring 2015), pp. 401-410",na,na,5," Immigration Law, Criminal Law and Procedure, Law Enforcement and Corrections, Courts, Sentencing and Punishment"
0,"Structured Dialogue on Building a Sustainable, Stable Immigration Enforcement System [article]","Abrams, Kerry (Cited 495 times)","Journal of Law & Politics, Vol. 30, Issue 4 (Spring 2015), pp. 555-580",na,na,3," Appeals, Causation, Insurance, Liability, Liability Insurance"
0,Labor Protection Parity for Au Pairs [reviews],"Abrams, Kerry (Cited 495 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2014, pp. [131]-[132]",na,na,na," Women, Comparative Law, Criminal Law and Procedure, Human Rights Law, Juveniles"
0,Restructuring Family Law [reviews],"Abrams, Kerry (Cited 495 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [424]-[425]",na,na,na," Family Law, Domestic Relations, Civil Rights, Land Use, Law and Society"
0,Making Admin Visible [reviews],"Abrams, Kerry (Cited 495 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [21]-[22]",na,na,na," Gender, Law and Society, Banking, Regulation, Databases, Revolution"
0,Flirting with Federal Family Law [reviews],"Abrams, Kerry (Cited 495 times)","Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. [132]-[134]",na,na,na," Family Law, Civil Rights, Constitutional Law, Domestic Relations, Federalism"
0,"Polygamy, Prostitution, and the Federalization of Immigration Law [article]","Abrams, Kerry (Cited 495 times)","Immigration and Nationality Law Review, Vol. 26, pp. 15-90",na,na,4," Immigration Law, Legal History, Polygamy, Women"
