,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Federalism as a Way Station: Windsor as Exemplar of Doctrine in Motion [article],"Siegel, Neil S. (Cited 784 times)","Journal of Legal Analysis, Vol. 6, Issue 1 (Spring 2014), pp. 87-150",12,na,1," Federalism, States, Courts, Domestic Relations, Judicial Review, Jurisprudence, Sex, Sexuality and the Law"
0,Compelling Interests and Contraception [article],"Siegel, Neil S. (Cited 784 times); Siegel, Reva B. (Cited 6203 times)","Connecticut Law Review, Vol. 47, Issue 4 (May 2015), pp. 1025-1044",11,na,16," Contraception, Birth Control, Indian Law, Natural Resources Law, Religion"
0,Sen and the Hart of Jurisprudence: A Critique of the Economic Analysis of Judicial Behavior [comments],"Siegel, Neil S. (Cited 784 times)","California Law Review, Vol. 87, Issue 6 (December 1999), pp. 1581-1608",10,na,2," Economics, Judges, Jurisprudence, Constitutional Law"
0,A Prescription for Perilous Times [article],"Siegel, Neil S. (Cited 784 times)","Georgetown Law Journal, Vol. 93, Issue 5 (June 2005), pp. 1645-1680",9,na,1," Constitutional Law, Military Law, Prescription, Legal History"
0,Reciprocal Legitimation in the Federal Courts System [article],"Siegel, Neil S. (Cited 784 times)","Vanderbilt Law Review, Vol. 70, Issue 4 (May 2017), pp. 1183-1248",9,na,22," Constitutional Law, Courts, Federal Courts, Judges, Politics, Supreme Court of the United States, Marriage"
0,Collective Action Federalism and its Discontents [article],"Siegel, Neil S. (Cited 784 times)","Texas Law Review, Vol. 91, Issue 7 (June 2013), pp. 1937-1968",8,na,4," Federalism, Constitutional Law, Economics, General"
0,Equality Arguments for Abortion Rights [article],"Siegel, Neil S. (Cited 784 times); Siegel, Reva B. (Cited 6203 times)","UCLA Law Review Discourse, Vol. 60, pp. 160-171",8,na,27," Abortion, Pregnancy, Sexuality and the Law, Women"
0,Dole's Future: A Strategic Analysis [article],"Siegel, Neil S. (Cited 784 times)","Supreme Court Economic Review, Vol. 16, pp. 165-204",7,na,1," Jurisdiction, Law and Society, Constitutional Law, Education, First Amendment, Military Law"
0,"The Liberty of Free Riders: The Minimum Coverage Provision, Mill's Harm Principles, and American Social Morality [article]","Purdy, Jedediah (Cited 408 times); Siegel, Neil S. (Cited 784 times)","American Journal of Law & Medicine, Vol. 38, Issues 2 & 3 (2012), pp. 374-396",7,na,50," Politics, Insurance Law, Jurisdiction, Health Law"
0,Jack Balkin's Rich Historicism and Diet Originalism: Health Benefits and Risks for the Constitutional System [reviews],"Siegel, Neil S. (Cited 784 times)","Michigan Law Review, Vol. 111, Issue 6 (April 2013), pp. 931-954",6,na,3," Health, Reclamation, Comparative Law, Democracy, Politics"
0,Some Modest Uses of Transnational Legal Perspectives in First-Year Constitutional Law [notes],"Siegel, Neil S. (Cited 784 times)","Journal of Legal Education, Vol. 56, Issue 2 (2006), pp. 201-215",6,na,2," Constitutional Law, Comparative Law, International Law, Judges"
0,"Distinguishing the Truly National from the Truly Local: Customary Allocation, Commercial Activity, and Collective Action [article]","Siegel, Neil S. (Cited 784 times)","Duke Law Journal, Vol. 62, Issue 3 (December 2012), pp. 797-828",6,na,3," Federalism, Constitutional Law, Economics, General, Insurance Law, Jurisdiction"
0,Commandeering and Its Alternatives: A Federalism Perspective [article],"Siegel, Neil S. (Cited 784 times)","Vanderbilt Law Review, Vol. 59, Issue 5 (October 2006), pp. 1627-1692",4,na,10," Federalism, Jurisdiction, Subsidies"
0,"The Next Textualism, Progressive Constitutionalism, and Abortion Rights: A Reply to Jeffrey Rosen [article]","Siegel, Neil S. (Cited 784 times)","Yale Journal of Law & the Humanities, Vol. 25, Issue 1 (Winter 2013), pp. 55-68",3,na,4," Abortion, Politics, Statutory Interpretation, Judges, Legal Analysis and Writing"
0,"Political Norms, Constitutional Conventions, and President Donald Trump [article]","Siegel, Neil S. (Cited 784 times)","Indiana Law Journal, Vol. 93, Issue 1 (Winter 2018), pp. 177-206",3,na,94," Civil Rights, Courts, Communications Law, First Amendment, President/Executive Department, Constitutional Law, Ethics"
0,Prudentialism in McDonald v. City of Chicago [article],"Siegel, Neil S. (Cited 784 times)","Duke Journal of Constitutional Law & Public Policy, Vol. 6, pp. 16-30",3,na,4," Biography, Fourteenth Amendment, Legal History, Constitutional Law, Due Process, Incorporation, Second Amendment, States"
0,"Why the Eleventh Amendment Always Matters, Even When Transaction Costs are Zero--A Reply to Professor Farber [article]","Siegel, Neil S. (Cited 784 times)","Constitutional Commentary , Vol. 18, Issue 1 (Spring 2001), pp. 177-190",2,na,1," Costs, Eleventh Amendment, Bankruptcy, Immunity, Sovereign Immunity"
0,The Distinctive Role of Justice Samuel Alito: From a Politics of Restoration to a Politics of Dissent [article],"Siegel, Neil S. (Cited 784 times)","Yale Law Journal Forum, Vol. 126, pp. 164-177",2,na,12," Politics, Courts"
0,The Distinctive Role of Justice Samuel Alito: From a Politics of Restoration to a Politics of Dissent [article],"Siegel, Neil S. (Cited 784 times)","Yale Law Journal Forum, Vol. 126, pp. 164-177",2,na,4," Politics, Courts"
0,None of the Laws but One [article],"Siegel, Neil S. (Cited 784 times)","Drake Law Review, Vol. 62, Issue 4 (2014), pp. 1055-1078",2,na,2," Medicare, Health, Presidency, Tax Policy"
0,Early-Bird Special Indeed: Why the Tax Anti-Injunction Act Permits the Present Challenges to the Minimum Coverage Provision [article],"Dorf, Michael C. (Cited 3356 times); Siegel, Neil S. (Cited 784 times)","Yale Law Journal Forum, Vol. 121, pp. 389-412",1,na,1," Permits, Federalism, Insurance Law, Jurisdiction, Health"
0,The Constitutionality of the Affordable Care Act: Ideas from the Academy: Foreword [comments],"Siegel, Neil S. (Cited 784 times)","Law and Contemporary Problems , Vol. 75, Issue 3 (2012), pp. [iii]-[viii]",na,na,na," Permits, Federalism, Insurance Law, Jurisdiction, Health Law"
0,After the Trump Era: A Constitutional Role Morality for Presidents and Members of Congress [article],"Siegel, Neil S. (Cited 784 times)","Georgetown Law Journal, Vol. 107, Issue 1 (October 2018), pp. 109-174",na,na,63," Congress, Constitutional Law, President/Executive Department, Judges, Judicial Review, Politics, History"
