,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Personal Rights and Rule-Dependence: Can the Two Coexist [article],"Adler, Matthew D. (Cited 1349 times)","Legal Theory, Vol. 6, Issue 4 (December 2000), pp. 337-390",9,na,na," Constitutional Law, Criminal Law and Procedure, Legislation"
0,"Risk, Death, and Time: A Comment on Judge William's Defense of Cost-Benefit Analysis [article]","Adler, Matthew D. (Cited 1349 times)","Administrative Law Review, Vol. 53, Issue 1 (Winter 2001), pp. 271-288",8,na,4," Social Welfare Law, Economics, Jurisprudence, Law and Society"
0,Introduction [comments],"Adler, Matthew D. (Cited 1349 times); Finkelstein, Claire (Cited 197 times); Huang, Peter H. (Cited 611 times)","University of Pennsylvania Law Review, Vol. 151, Issue 3 (January 2003), pp. 707-716",6,na,1," Jurisprudence, Legislation, Commitment"
0,Expression and Appearance: A Comment on Hellman [article],"Adler, Matthew D. (Cited 1349 times)","Maryland Law Review, Vol. 60, Issue 3 (2001), pp. 688-712",6,na,1," Ethics, Government, Professional Ethics, Punishment, Criminal Law"
0,Policy Analysis for Natural Hazards: Some Cautionary Lessons from Environmental Policy Analysis [article],"Adler, Matthew D. (Cited 1349 times)","Duke Law Journal, Vol. 56, Issue 1 (October 2006), pp. 1-50",6,na,8," Environment, Environmental Policy, Health Law, General, States, Human Rights"
0,Can Constitutional Borrowing be Justified--A Comment on Tushnet [comments],"Adler, Matthew D. (Cited 1349 times)","University of Pennsylvania Journal of Constitutional Law, Vol. 1, Issue 2 (Fall 1998), pp. 350-357",6,na,12," Bills, Constitutional Law, Constitutions, Jurisprudence"
0,Interpretive Contestation and Legal Correctness [article],"Adler, Matthew D. (Cited 1349 times)","William and Mary Law Review, Vol. 53, Issue 4 (March 2012), pp. 1115-1136",4,na,8," Constitutional Law, Jurisprudence, Government, Legal Analysis and Writing, Legal Profession"
0,Future Generations: A Prioritarian View [article],"Adler, Matthew D. (Cited 1349 times)","George Washington Law Review, Vol. 77, Issues 5-6 (September 2009), pp. 1478-1520",4,na,15," Social Welfare Law, Health, Good Samaritans, Health Care Providers, Hospitals, Public Health"
0,"Constitutional Fidelity, the Rule of Recognition, and the Communitarian Turn in Contemporary Positivism [article]","Adler, Matthew D. (Cited 1349 times)","Fordham Law Review, Vol. 75, Issue 3 (December 2006), pp. 1671-1696",4,na,8," Constitutional Law, Politics, Supreme Court of the United States, Professional Ethics, Revolution"
0,"Cost-Benefit Analysis, Static Efficiency, and the Goals of Environmental Law [article]","Adler, Matthew D. (Cited 1349 times)","Boston College Environmental Affairs Law Review, Vol. 31, Issue 3 (2004), pp. 591-606",3,na,7," Administration Law, Economics, Legislation, Contracts"
0,Economic Growth and the Interests of Future (and Past and Present) Generations: A Comment on Tyler Cowen [comments],"Adler, Matthew D. (Cited 1349 times)","University of Chicago Law Review, Vol. 74, Issue 1 (Winter 2007), pp. 41-50",3,na,4," Jurisprudence, Death, Ethics, Regulation"
0,Legal Transitions: Some Welfarist Remarks [article],"Adler, Matthew D. (Cited 1349 times)","Journal of Contemporary Legal Issues, Vol. 13, Issue 1 (2003), pp. 5-28",2,na,12," Social Welfare Law, Law and Society, Social Welfare, Economics, Equity"
0,Rights and Rules: An Overview [article],"Adler, Matthew D. (Cited 1349 times); Dorf, Michael C. (Cited 3356 times)","Legal Theory, Vol. 6, Issue 3 (September 2000), pp. 241-252",1,na,3," Constitutional Law, Legislation, Standing, Politics, Remedies"
0,The Positive Political Theory of Cost-Benefit Analysis: A Comment on Johnston [comments],"Adler, Matthew D. (Cited 1349 times)","University of Pennsylvania Law Review, Vol. 150, Issue 5 (May 2002), pp. 1431-1452",na,na,1," Economics, Health, Regulation, Administrative Law, Jurisprudence, Agency"
0,Contingent Valuation Studies and Health Policy [comments],"Adler, Matthew D. (Cited 1349 times)","Health Economics Policy and Law, Vol. 5, Issue 1 (January 2010), pp. 123-132",na,na,na," Health, Law and Society, Social Welfare, Social Welfare Law"
0,"Justification, Legitimacy, and Administrative Governance [article]","Adler, Matthew D. (Cited 1349 times)","Issues in Legal Scholarship, Vol. 5, Issue 1 (2005), pp. [i]-15",na,na,na, Administrative Law
0,"Equity by the Numbers: Measuring Poverty, Inequality, and Injustice [article]","Adler, Matthew D. (Cited 1349 times)","Alabama Law Review, Vol. 66, Issue 3 (2015), pp. 551-608",na,na,18," Economics, Law and Society, Comparative Law, Taxation-Federal Income"
