,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"Preference, Presumption, Predisposition, and Common Sense: From Traditional Custody Doctrines to the American Law Institute's Family Dissolution Project [article]","Bartlett, Katharine T. (Cited 2069 times)","Family Law Quarterly, Vol. 36, Issue 1 (Spring 2002), pp. 11-26",28,2,7," Alimony, Divorce, No-Fault Divorce, Children, Standing"
0,Gender Law [comments],"Bartlett, Katharine T. (Cited 2069 times)","Duke Journal of Gender Law & Policy, Vol. 1, pp. 1-20",27,na,87," Gender, Women, Equal Protection, Health"
0,Feminist Perspectives on the Legal Education upon the Profession [comments],"Bartlett, Katharine T. (Cited 2069 times)","North Carolina Law Review, Vol. 72, Issue 5 (June 1994), pp. 1259-1270",25,na,5," Employment Practice, Equal Protection, Women, Jurisprudence"
0,The Chilly Climate on College Campuses: An Expansion of the Hate Speech Debate [article],"Bartlett, Katharine T. (Cited 2069 times); O'Barr Jean (Cited 24 times)","Duke Law Journal , Vol. 1990, Issue 3 (June 1990), pp. 574-586",24,1,68," History, Women, Gender, Technology, Education, Holidays, Public Schools, Schools"
0,Cracking Foundations as Feminist Method [article],"Bartlett, Katharine T. (Cited 2069 times)","American University Journal of Gender, Social Policy & the Law, Vol. 8, Issue 1 (2000), pp. 31-54",18,na,17," Organizations, Jurisprudence, Criminal Law and Procedure, Women"
0,Teaching Values: A Dilemma [article],"Bartlett, Katharine T. (Cited 2069 times)","Journal of Legal Education , Vol. 37, Issue 4 (1987), pp. 519-521",17,na,4," Ethics, Legal Ethics, Education, Schools, Legal Education, Religion"
0,Storytelling [reviews],"Bartlett, Katharine T. (Cited 2069 times)","Duke Law Journal , Vol. 1987, Issue 4 (September 1987), pp. 760-768",16,na,1," Abortion, Fetal Experimentation, Fetuses and Embryos, Research, Women, Family Law, Infants, Minors, Parents"
0,Child Custody in the 21st Century: How the American Law Institute Proposes to Achieve Predictability and Still Protect the Individual Child's Best Interests [article],"Bartlett, Katharine T. (Cited 2069 times)","Willamette Law Review, Vol. 35, Issue 3 (Summer 1999), pp. 467-484",15,7,21," Child Custody, Environment, Procedure, Children, Domestic Relations"
0,Feminist Legal Scholarship: A History through the Lens of the California Law Review [article],"Bartlett, Katharine T. (Cited 2069 times)","California Law Review, Vol. 100, Issue 2 (April 2012), pp. 381-430",15,na,31," History, Legal Analysis and Writing, Women, Jurisprudence, Endangered Species"
0,Comparing Race and Sex Discrimination in Custody Cases [comments],"Bartlett, Katharine T. (Cited 2069 times)","Hofstra Law Review, Vol. 28, Issue 4 (Summer 2000), pp. 877-894",14,na,11," Civil Rights, Discrimination, Domestic Relations, Race, Sex, Sex Discrimination, Women, Gender, Police"
0,Tradition as Past and Present in Substantive Due Process Analysis [article],"Bartlett, Katharine T. (Cited 2069 times)","Duke Law Journal, Vol. 62, Issue 3 (December 2012), pp. 535-578",12,na,5," Due Process, Courts, Fourteenth Amendment"
0,Discrimination by Customers [comments],"Bartlett, Katharine T. (Cited 2069 times); Gulati, Mitu (Cited 1596 times)","Iowa Law Review, Vol. 102, Issue 1 (November 2016), pp. 223-258",11,na,45," Civil Rights, Discrimination, Law and Society, Race and Ethnicity, Racial Discrimination"
0,Showcasing: The Positive Spin [article],"Bartlett, Katharine T. (Cited 2069 times)","North Carolina Law Review, Vol. 89, Issue 3 (March 2011), pp. 1055-1082",11,na,8," Psychiatry and Psychology, Judiciary, International Law"
0,Minow's Social-Relations Approach to Difference: Unanswering the Unasked [reviews],"Bartlett, Katharine T. (Cited 2069 times)","Law and Social Inquiry, Vol. 17, Issue 3 (Summer 1992), pp. 437-470",6,na,5," Civil Rights, Women, Feminism, Jurisprudence, Accounting, Gender"
0,Prioritizing Past Caretaking in Child-Custody Decisionmaking [article],"Bartlett, Katharine T. (Cited 2069 times)","Law and Contemporary Problems, Vol. 77, Issue 1 (2014), pp. 29-68",4,na,10," Child Custody, Joint Custody, Criminal Law and Procedure"
0,Surrogate Parenthood: Finding a North Carolina Solution [article],"Bartlett, Katharine T. (Cited 2069 times)","North Carolina Central Law Journal, Vol. 18, Issue 1 (1989), pp. 1-17",4,na,3," Domestic Relations, Surrogate Parenthood, Adoption, Capacity, Privacy"
0,Feminism and Economic Inequality [article],"Bartlett, Katharine T. (Cited 2069 times)","Law and Inequality: A Journal of Theory and Practice, Vol. 35, Issue 2 (2017), pp. 265-288",2,na,101," Economics, Feminism, Human Rights Law, Reproduction"
0,Porno-Symbolism: A Response to Professor McConahay [article],"Bartlett, Katharine T. (Cited 2069 times)","Law and Contemporary Problems, Vol. 51, Issue 1 (Winter 1988), pp. 71-78",2,na,3," Pornography, Feminism"
0,Foreword to Symposium on International Securitization and Structured Finance [comments],"Bartlett, Katharine T. (Cited 2069 times); Breeden, Douglas T. (Cited 2 times)","Duke Journal of Comparative & International Law, Vol. 12, Issue 2 (Spring 2002), pp. 281-284",2,na,na," Comparative Law, International Trade, Securities, States, Globalization, Bonds"
0,Grandparent Visitation: Best Interests Test is Not in Child's Best Interests [comments],"Bartlett, Katharine T. (Cited 2069 times)","West Virginia Law Review, Vol. 102, Issue 3 (Spring 2000), pp. 724-728",2,na,2," Children, Grandparent Visitation Rights, Visitation Rights, Family Law, Statutes"
0,Family Law [article],"Bartlett, Katharine T. (Cited 2069 times)","California Law Review, Vol. 63, Issue 1 (January 1975), pp. 236-253",2,na,1," Family Law, Proof, Parents"
0,A Tribute to William W. Van Alstyne [comments],"Bartlett, Katharine T. (Cited 2069 times)","Duke Law Journal, Vol. 54, Issue 6 (April 2005), pp. 1355-1358",1,na,na," Biography, First Amendment, Aliens, Government"
0,Objectivity: A Feminist Revisit [comments],"Bartlett, Katharine T. (Cited 2069 times)","Alabama Law Review, Vol. 66, Issue 2 (2014), pp. 375-394",1,na,15," Law and Society, Communications Law, Professional Ethics, Jurisprudence"
0,"More on Lazy Rules: Remarks at the Investiture of Ira Mark Ellman, March 25, 2003 [article]","Bartlett, Katharine T. (Cited 2069 times)","Arizona State Law Journal, Vol. 35, Issue 3 (Fall 2003), pp. 715-718",na,na,na," Domestic Relations, Jurisdiction, Alimony, Attorneys, Child Custody, Child Support, Community Property, Divorce, Domestic Violence, Guardians Ad Litem"
0,Child Custody Decisionmaking: Foreword [comments],"Bartlett, Katharine T. (Cited 2069 times); Scott, Elizabeth S. (Cited 1870 times)","Law and Contemporary Problems, Vol. 77, Issue 1 (2014), pp. i-viii",na,na,na," Child Custody, Children, Contracts, Parents, Gender, Interest, Politics, Psychiatry and Psychology"
0,Sharing Sexism [article],"Bartlett, Katharine T. (Cited 2069 times)","Fordham Urban Law Journal, Vol. 43, Issue 4 (May 2016), pp. 1163-1174",na,na,24," Economics, Labor Law, Gender, Housing Law, Ownership"
0,Good Intentions Matter [comments],"Bartlett, Katharine T. (Cited 2069 times)","Virginia Law Review in Brief, Vol. 96, pp. 35-40",na,na,na," Discrimination, Employment, Employment Discrimination, Liability, Civil Rights, Psychiatry and Psychology"
