,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,The Individualization Fallacy in Forensic Science Evidence [comments],"Saks, Michael J. (Cited 2345 times); Koehler, Jonathan J. (Cited 569 times)","Vanderbilt Law Review, Vol. 61, Issue 1 (January 2008), pp. 199-220",61,na,283," Evidence, Science and Technology, Psychiatry and Psychology"
0,Science and Nonscience in the Courts: Daubert Meets Handwriting Identification Expertise [article],"Risinger, D. Michael (Cited 1625 times); Saks, Michael J. (Cited 2345 times)","Iowa Law Review, Vol. 82, Issue 1 (October 1996), pp. 21-74",57,4,24," Science and Technology, Evidence"
0,What DNA Fingerprinting Can Teach the Law About the Rest of Forensic Science [article],"Saks, Michael J. (Cited 2345 times); Koehler, Jonathan","Cardozo Law Review, Vol. 13, Issues 2-3 (November 1991), pp. 361-372",52,1,127," Criminal Law and Procedure, Evidence, Law Enforcement, Science and Technology, Medical Jurisprudence"
0,Evidence Scholarship Reconsidered: Results of the Interdisciplinary Turn [article],"Park, Roger C. (Cited 860 times); Saks, Michael J. (Cited 2345 times)","Boston College Law Review, Vol. 47, Issue 5 (September 2006), pp. 949-1032",45,na,10," Law and Society, Evidence"
0,Be Careful What You Wish for: The Paradoxical Effects of Bifurcating Claims for Punitive Damages [article],"Landsman, Stephan (Cited 756 times); Diamond, Shari; Dimitropoulos, Linda (Cited 42 times); Saks, Michael J. (Cited 2345 times)","Wisconsin Law Review, Vol. 1998, Issue 1 (1998), pp. 297-342",42,3,15," Bifurcation, Damages, Liability, Trials, Torts, Practice and Procedure"
0,The Aftermath of Daubert: An Evolving Jurisprudence of Expert Evidence [article],"Saks, Michael J. (Cited 2345 times)","Jurimetrics, Vol. 40, Issue 2 (Winter 2000), pp. 229-242",41,3,4," Evidence, Jurisprudence, Practice and Procedure"
0,How Good is Good Enough: Expert Evidence under Daubert and Kumho [comments],"Faigman, David L. (Cited 1410 times); Kaye, David H. (Cited 1011 times); Saks, Michael J. (Cited 2345 times); Sanders, Joseph (Cited 839 times)","Case Western Reserve Law Review, Vol. 50, Issue 3 (Spring 2000), pp. 645-668",38,2,15," Evidence, Science and Technology"
0,"Is There a Growing Gap among Law, Law Practice, and Legal Scholarship: A Systematic Comparison of Law Review Articles One Generation apart [notes]","Saks, Michael J. (Cited 2345 times); Larsen, Howard (Cited 41 times); Hodne, Carol J. (Cited 41 times)","Suffolk University Law Review, Vol. 30, Issue 1 (1996), pp. 353-378",34,na,16," Legal Analysis and Writing, Legal Education, Legal Profession, Jurisprudence"
0,Brave New Post-Daubert World - A Reply to Professor Moenssens [article],"Risinger, D. Michael (Cited 1625 times); Denbeaux, Mark P. (Cited 275 times); Saks, Michael J. (Cited 2345 times)","Seton Hall Law Review, Vol. 29, Issue 2 (1998), pp. 405-490",33,3,2," Science and Technology, Evidence, Practice and Procedure"
0,"If There Be a Crisis, How Shall We Know It [comments]","Saks, Michael J. (Cited 2345 times)","Maryland Law Review, Vol. 46, Issue 1 (Fall 1986), pp. 63-77",31,na,1," Legal Education, Practice and Procedure, Law and Society"
0,The CSI Effect: Popular Fiction about Forensic Science Affects the Public's Expectations about Real Forensic Science [article],"Schweitzer, N. J. (Cited 43 times); Saks, Michael J. (Cited 2345 times)","Jurimetrics, Vol. 47, Issue 3 (Spring 2007), pp. 357-364",30,7,280," Criminal Law and Procedure, Evidence, Science and Technology, State and Local Government Law"
0,"The Smaller the Jury, the Greater the Unpredictability [article]","Saks, Michael J. (Cited 2345 times)","Judicature, Vol. 79, Issue 5 (May-June 1996), pp. 263-265",29,na,13," Civil Procedure, Courts, Practice and Procedure"
0,Medical Malpractice: Facing Real Problems and Finding Real Solutions [reviews],"Saks, Michael J. (Cited 2345 times)","William and Mary Law Review, Vol. 35, Issue 2 (Winter 1994), pp. 693-726",28,na,7, Medical Jurisprudence
0,Blaming the Jury [reviews],"Saks, Michael J. (Cited 2345 times)","Georgetown Law Journal, Vol. 75, Issue 2 (December 1986), pp. 693-712",27,na,4," Practice and Procedure, Courts, Constitutional Law"
0,Judicial Attention to the Way the World Works [comments],"Saks, Michael J. (Cited 2345 times)","Iowa Law Review, Vol. 75, Issue 4 (May 1990 ), pp. 1011-1032",27,5,2," Judges, Domestic Relations, Juveniles, Practice and Procedure"
0,Banishing Ipse Dixit: The Impact of Kumho Tire on Forensic Identification Science [article],"Saks, Michael J. (Cited 2345 times)","Washington and Lee Law Review, Vol. 57, Issue 3 (Summer 2000), pp. 879-900",26,na,12," Biography, Evidence, Science and Technology"
0,"Baserates, the Presumption of Guilt, Admissibility Rulings, and Erroneous Convictions [article]","Saks, Michael J. (Cited 2345 times); Risinger, Michael (Cited 26 times)","Law Review of Michigan State University Detroit College of Law, Vol. 2003, Issue 4 (Winter 2003), pp. 1051-1064",26,na,7," Labor Law, Practice and Procedure, Law Enforcement and Corrections"
0,"Rationality, Research and Leviathan: Law Enforcement-Sponsored Research and the Criminal Process [article]","Risinger, D. Michael (Cited 1625 times); Saks, Michael J. (Cited 2345 times)","Law Review of Michigan State University Detroit College of Law, Vol. 2003, Issue 4 (Winter 2003), pp. 1023-1050",25,na,4," Jurisprudence, Jurisdiction, Judges"
0,Public Opinion about the Civil Jury: Can Reality Be Found in the Illusions [article],"Saks, Michael J. (Cited 2345 times)","DePaul Law Review, Vol. 48, Issue 2 (Winter 1999), pp. 221-246",24,2,9," Jurisprudence, Science and Technology, Law and Society, Torts"
0,Judicial Nullification [article],"Saks, Michael J. (Cited 2345 times)","Indiana Law Journal, Vol. 68, Issue 4 (Fall 1993), pp. 1281-1296",24,1,5," Practice and Procedure, Legislation"
0,The Legal and Scientific Evaluation of Forensic Science (Especially Fingerprint Expert Testimony) [article],"Saks, Michael J. (Cited 2345 times)","Seton Hall Law Review, Vol. 33, Issue 4 (2003), pp. 1167-1188",23,2,44," Psychiatry and Psychology, Evidence"
0,Communicating Opinion Evidence in the Forensic Identification Sciences: Accuracy and Impact [article],"McQuiston-Surrett, Dawn (Cited 21 times); Saks, Michael J. (Cited 2345 times)","Hastings Law Journal , Vol. 59, Issue 5 (2007-2008), pp. 1159-1190",21,1,30," Criminal Investigation, Judicial Discretion, Evidence, Criminal Law and Procedure"
0,Toward a Model Act for the Prevention and Remedy of Erroneous Convictions [article],"Saks, Michael J. (Cited 2345 times); Constantine, Lauri (Cited 25 times); Dolezal, Michelle (Cited 25 times); Garcia, Jennifer (Cited 25 times)","New England Law Review, Vol. 35, Issue 3 (Spring 2001), pp. 669-684",21,na,14," Legislation, Criminal Law and Procedure, Law Enforcement and Corrections"
0,Scientific Evidence and the Ethical Obligations of Attorneys [article],"Saks, Michael J. (Cited 2345 times)","Cleveland State Law Review, Vol. 49, Issue 3 (2001), pp. 421-438",20,na,8," Evidence, Jurisprudence, Science and Technology, State and Local Government Law"
0,Individualization Claims in Forensic Science: Still Unwarranted [article],"Koehler, Jonathan J. (Cited 569 times); Saks, Michael J. (Cited 2345 times)","Brooklyn Law Review, Vol. 75, Issue 4 (Summer 2010), pp. 1187-1208",19,na,36," Evidence, Psychiatry and Psychology, Criminal Investigation"
0,The Transplant Paradox: Overwhelming Public Support for Organ Donation vs. Under-Supply of Organs: The Iowa Organ Procurement Study [article],"Kurtz, Sheldon F. (Cited 190 times); Saks, Michael J. (Cited 2345 times)","Journal of Corporation Law, Vol. 21, Issue 4 (Summer 1996), pp. 767-806",16,na,15," Health Law, Medical Jurisprudence"
0,Enhancing the Restraining Accuracy in Adjudication [article],"Saks, Michael J. (Cited 2345 times)","Law and Contemporary Problems, Vol. 51, Issue 4 (Autumn 1988), pp. 243-280",15,na,1," Criminal Law and Procedure, Evidence, Judges"
0,Turning Practice into Progress: Better Lawyering through Experimentation [article],"Saks, Michael J. (Cited 2345 times)","Notre Dame Law Review, Vol. 66, Issue 3 (1990-1991), pp. 801-812",12,na,1," Health Insurance, Women, Biography, Comparative Law"
0,"Forensic Science: Grand Goals, Tragic Flaws, and Judicial Gatekeeping [article]","Moriarty, Jane Campbell (Cited 129 times); Saks, Michael J. (Cited 2345 times)","Judges' Journal , Vol. 44, Issue 4 (Fall 2005), pp. 16-46",11,na,36," Science and Technology, Evidence, Medical Jurisprudence, Criminal Law and Procedure, Law Enforcement"
0,"The Case for Overturning William v. Florida and the Six-Person Jury: History, Law, and Empirical Evidence [article]","Smith, Alisa (Cited 16 times); Saks, Michael J. (Cited 2345 times)","Florida Law Review, Vol. 60, Issue 2 (April 2008), pp. 441-470",11,2,11," Criminal Procedure, Felonies, Constitutional Law, Courts, Criminal Law and Procedure, Practice and Procedure"
0,"Protecting Factfinders from Being Overly Misled, While Still Admitting to Weakly Supported Forensic Science into Evidence [article]","Saks, Michael J. (Cited 2345 times)","Tulsa Law Review , Vol. 43, Issue 2 (Winter 2007), pp. 609-626",10,na,3," Evidence, Jurisprudence, Science and Technology"
0,Malpractice Misconceptions and Other Lessons about the Litigation System [comments],"Saks, Michael J. (Cited 2345 times)","Justice System Journal, Vol. 16, Issue 2 (1993), pp. 7-20",8,na,na," Health Law, Torts, Medical Jurisprudence"
0,Rule Violations and the Rule of Law: A Factorial Survey of Public Attitudes [article],"Schweitzer, N. J. (Cited 43 times); Sylvester, Douglas J. (Cited 121 times); Saks, Michael J. (Cited 2345 times)","DePaul Law Review, Vol. 56, Issue 2 (Winter 2007), pp. 615-638",8,na,5," Constitutional Law, Jurisprudence, Dispute Resolution, Law and Society, Comparative Law, Legal Profession"
0,A Flawed Search for Bias in the American Bar Association's Ratings of Prospective Judicial Nominees: A Critique of the Lindgren Study [article],"Saks, Michael J. (Cited 2345 times); Vidmar, Neil (Cited 1482 times)","Journal of Law & Politics, Vol. 17, Issue 2 (Spring 2001), pp. 219-254",8,na,1," Judges, Legal Profession, Law and Society"
0,The Impact of Neuroimages in the Sentencing Phase of Capital Trials [article],"Saks, Michael J. (Cited 2345 times); Schwieitzer, N. J. (Cited 8 times); Aharoni, Eyal (Cited 8 times); Kiehl, Kent A. (Cited 18 times)","Journal of Empirical Legal Studies, Vol. 11, Issue 1 (March 2014), pp. 105-300",8,na,9," Criminal Law and Procedure, Evidence, Psychiatry and Psychology, Science and Technology"
0,"Is There a Growing Gap among Law, Law Practice, and Legal Scholarship: A Systematic Comparison of Law Review Articles One Generation Apart [article]","Saks, Michael J. (Cited 2345 times); Larsen, Howard (Cited 41 times); Hodne, Carol J. (Cited 41 times)","Suffolk University Law Review, Vol. 28, Issue 4 (Winter 1994), pp. 1163-1188",7,na,na," Legal Analysis and Writing, Legal Education, Jurisprudence"
0,Cadaveric Organ Donor Act - Living Organ Donor Act [notes],"Kurtz, Sheldon F. (Cited 190 times); Saks, Michael J. (Cited 2345 times)","Journal of Corporation Law, Vol. 18, Issue 3 (Spring 1993), pp. 523-526",7,na,1," Legislation, Organ Donation, Sales"
0,A Multiattribute Utility Analysis of Legal System Responses to Medical Injuries [article],"Saks, Michael J. (Cited 2345 times); Strouse, Daniel (Cited 6 times); Schweitzer, Nicholas (Cited 6 times)","DePaul Law Review, Vol. 54, Issue 2 (Winter 2005), pp. 277-302",6,na,2," Torts, Medical Jurisprudence"
0,Judging Admissibility [article],"Saks, Michael J. (Cited 2345 times)","Journal of Corporation Law , Vol. 35, Issue 1 (Fall 2009), pp. 135-158",6,na,14," Evidence, Science and Technology"
0,In Search of the Lawsuit Crisis [notes],"Saks, Michael J. (Cited 2345 times)","Law, Medicine and Health Care, Vol. 14, Issue 2 (1986), pp. 77-82",6,na,1," Labor Law, Law Enforcement and Corrections, Medical Jurisprudence, Torts"
0,"Jurors and Scientific Causation: What Don't They Know, and What Can Be Done about It [article]","Schweitzer, N. J. (Cited 43 times); Saks, Michael J. (Cited 2345 times)","Jurimetrics, Vol. 52, Issue 4 (Summer 2012), pp. 433-456",5,na,10," Evidence, Law and Society, Judges, Science and Technology"
0,Trial Outcomes and Demographics: Easy Assumptions Versus Hard Evidence [comments],"Saks, Michael J. (Cited 2345 times)","Texas Law Review, Vol. 80, Issue 7 (June 2002), pp. 1877-1888",5,na,7," Remedies, Judges, Economics, Torts"
0,Jury Size and Requirements: The Laws of Probability v. The Laws of the Land [article],"Saks, Michael J. (Cited 2345 times); Ostrom, Thoams M. (Cited 5 times)","Journal of Contemporary Law, Vol. 1, Issue 2 (Spring 1975), pp. 163-173",5,na,3," Courts, Criminal Procedure, Federal Rules of Criminal Procedure, Practice and Procedure"
0,Symposium on Forensic Science for the 21st Century [article],"Saks, Michael J. (Cited 2345 times)","Jurimetrics, Vol. 50, Issue 1 (Fall 2009), pp. 1-4",4,na,1," Evidence, Science and Technology"
0,Holding the Independent Agencies Accountable: Legislative Veto of Agency Rules [article],"Saks, Michael","Administrative Law Review, Vol. 36, Issue 1 (Winter 1984), pp. 41-74",4,na,2," State and Local Government Law, Economics, Immigration Law"
0,Model Prevention and Remedy of Erroneous Convictions Act [comments],"Saks, Michael J. (Cited 2345 times); Constantine, Lauri (Cited 25 times); Dolezal, Michelle (Cited 25 times); Garcia, Jennifer (Cited 25 times)","Arizona State Law Journal, Vol. 33, Issue 3 (Fall 2001), pp. 669-718",4,na,21," Criminal Law and Procedure, Remedies, Legislation, Law Enforcement and Corrections"
0,The Past and Future of Forensic Science and the Courts [article],"Saks, Michael J. (Cited 2345 times)","Judicature, Vol. 93, Issue 3 (November-December 2009), pp. 94-101",3,na,17," Criminal Law and Procedure, Evidence, Science and Technology"
0,Comment [comments],"Saks, Michael J. (Cited 2345 times)","Jurimetrics, Vol. 42, Issue 3 (Spring 2002), pp. 351-356",2,na,na," Practice and Procedure, Economics, Science and Technology"
0,Remediating Forensic Science [comments],"Saks, Michael J. (Cited 2345 times)","Jurimetrics , Vol. 48, Issue 1 (Fall 2007), pp. 119-124",2,na,7," Evidence, Medical Jurisprudence, Science and Technology"
0,Comments on the Vidmar and Diamond Studies [comments],"Saks, Michael J. (Cited 2345 times)","DePaul Law Review, Vol. 48, Issue 2 (Winter 1999), pp. 423-426",2,na,2," Organizations, Partnerships, Medical Jurisprudence, Practice and Procedure, Products Liability Law"
0,Uncovering the Secrets of the Common Law [comments],"Saks, Michael J. (Cited 2345 times)","Law & Society Review, Vol. 24, Issue 5 (1990), pp. 1277-1294",2,na,6," Economics, Jurisprudence, Constitutional Law, Politics"
0,Why Don't the Gatekeepers Guard the Gates - Comments Prompted by Edmond [article],"Williams, Keelah E. G. (Cited 3 times); Saks, Michael J. (Cited 2345 times)","Adelaide Law Review, Vol. 36, Issue 1 (2015), pp. 109-124",2,na,13," Evidence, Science and Technology"
0,Asserted but Unproven: A Further Response to the Lindgren Study's Claim That the American Bar Association's Ratings of Judicial Nominees Are Biased [article],"Saks, Michael J. (Cited 2345 times); Vidmar, Neil (Cited 1482 times)","Journal of Law & Politics, Vol. 19, Issue 2 (Spring 2003), pp. 177-202",2,na,1," Judges, Legal Profession, Law and Society"
0,The Presumption of Innocence and the American Juror [article],"Saks, Michael J. (Cited 2345 times); Werner, Carol M. (Cited 2 times); Ostrom, Thomas M. (Cited 2 times)","Journal of Contemporary Law, Vol. 2, Issue 1 (Winter 1975), pp. 46-54",2,na,2," Criminal Law and Procedure, Practice and Procedure, Judges"
0,Medical Adverse Events and Malpractice Litigation in Arizona: By-the-Numbers [article],"Votruba, Ashley M. (Cited 5 times); Saks, Michael J. (Cited 2345 times)","Arizona State Law Journal, Vol. 45, Issue 4 (Winter 2013), pp. 1537-1562",1,na,5," Health Law, Torts, Medical Jurisprudence, Hospitals"
0,A Study to Elicit Behavioral Health Patients' and Providers' Opinions on Health Records Consent [article],"Grando, Maria Adela (Cited 1 times); Murcko, Anita (Cited 1 times); Mahankali, Srividya (Cited 1 times); Saks, Michael; Zent, Michael; Chern, Darwyn; Dye, Christy; Sharp, Richard; Young, Laura; Davis, Patricia","Journal of Law, Medicine and Ethics, Vol. 45, Issue 2 (Summer 2017), pp. 238-259",1,na,na," Constitutional Law, Health Law, Legislation"
0,And the Courts Have Been Utterly Ineffective [article],"Saks, Michael J. (Cited 2345 times); Votruba, Ashley M. (Cited 5 times)","Judges' Journal, Vol. 54, Issue 3 (Summer 2015), pp. 28-31",1,na,14," Criminal Law and Procedure, Remedies, Evidence, Law Enforcement and Corrections, Science and Technology, Fourteenth Amendment, Sentencing"
0,Dual-Processing Models of Admissibility: How Legal Tests for the Admissibility of Scientific Evidence Resemble Cognitive Science's System 1 and System 2 [article],"Wissler, Roselle L. (Cited 364 times); Williams, Keelah E. G. (Cited 3 times); Saks, Michael J. (Cited 2345 times)","Virginia Journal of Law & Technology, Vol. 17, Issue 4 (Winter 2013), pp. 354-371",1,na,5," Law and Society, Politics, Disaster Law, Environmental Law, Practice and Procedure, Psychiatry and Psychology"
0,Dual-Processing Models of Admissibility: How Legal Tests for the Admissibility of Scientific Evidence Resemble Cognitive Science's System 1 and System 2,"Wissler, Roselle L. (Cited 364 times); Williams, Keelah E. G. (Cited 3 times); Saks, Michael J. (Cited 2345 times)",na,na,na,na," Law and Society, Courts, Economics"
0,Parallels in Law and Statistics: Decision Making under Uncertainty [article],"Saks, Michael J. (Cited 2345 times); Neufeld, Samantha L.","Jurimetrics, Vol. 52, Issue 2 (Winter 2012), pp. 117-122",na,na,5," Consumer Protection Law, Science and Technology, Administration Law, Food and Drug Law, International Trade"
0,Psychological Aspects of Food Biodesign [article],"Saks, Michael J. (Cited 2345 times); Danvers, Alexander F.; Wissler, Roselle L. (Cited 364 times); Voytyuk, Mariya K.; Williams, Keelah E. G. (Cited 3 times); Baker, Denise A.; Votruba, Ashley M. (Cited 5 times)","Jurimetrics, Vol. 56, Issue 2 (Winter 2016), pp. 165-182",na,na,4," Health Law, Medical Jurisprudence, Hospitals, Medical Records, Physicians, Constitutional Law"
0,Granular Patient Control of Personal Health Information: Federal and State Law Considerations [article],"Saks, Michael J. (Cited 2345 times); Grando, Adela; Murcko, Anita (Cited 1 times); Millea, Chase (Cited 1 times)","Jurimetrics, Vol. 58, Issue 4 (Summer 2018), pp. 411-436",na,na,na," Economics, Employment Practice, Evidence, Law and Society"
0,Convergent Evolution in Law and Science: The Structure of Decision-Making under Uncertainty [article],"Saks, Michael J. (Cited 2345 times); Neufeld, Samantha L.","Law, Probability, & Risk, Vol. 10, Issue 2 (June 2011), pp. 133-148",na,na,10," Torts, Insurance Law, Medical Jurisprudence"
0,Comment on Empiricism and Tort Law [article],"Saks, Michael J. (Cited 2345 times)","University of Illinois Law Review, Vol. 2004, Issue 2 (2004), pp. 463-464",na,na,3, Constitutional Law
0,Equal Protection after Bush v. Gore [comments],"Saks, Michael J. (Cited 2345 times)","Judicature, Vol. 85, Issue 1 (July-August 2001), pp. 8-9",na,na,5," Communications Law, Practice and Procedure, Psychiatry and Psychology"
0,Equal Protection after Bush v. Gore (continued) [comments],"Saks, Michael J. (Cited 2345 times)","Judicature, Vol. 85, Issue 1 (July-August 2001), pp. 42-44",na,na,2," Criminal Procedure, Criminology, Judicial Process, Philosophy, Law and Economics, Rule of Law, Sociology"
0,The Social Psychology of Decision-Making in the Criminal Justice System [article],"Saks, Michael J. (Cited 2345 times)","Windsor Yearbook of Access to Justice, Vol. 6, pp. 61-92",na,na,11," Antitrust, Professions, State Agencies, First Amendment, Professional Ethics"
0,15 Prac. Litig. 47 (2004),"Saks, Michael J. (Cited 2345 times)",na,na,na,na," Courts, Judges"
0,The Regulation of Professional Behavior: Electroconvulsive Therapy in Massachusetts [article],"Benedict, Alice R.; Saks, Michael J. (Cited 2345 times)","Journal of Psychiatry and Law, Vol. 15, Issue 2 (Summer 1987), pp. 247-276",na,na,1," Evidence, Science and Technology"
0,"The National Conference of State Trial Judges: Celebrating 50 Golden Years, Planning for the Next 50 [article]","Domitrovich, Stephanie (Cited 28 times); Saks, Michael J. (Cited 2345 times)","Judicature , Vol. 92, Issue 6 (May-June 2009), pp. 331-336",na,na,3,na
0,The Disregarded Necessity: Validity Testing of Forensic Feature-Comparison Techniques [article],"Saks, Michael J. (Cited 2345 times)","Seton Hall Law Review, Vol. 48, Issue 3 (2018), pp. 733-742",na,na,9,na
